rollTimeSum:62470 awardDistance:56955
rollTimeSum:viiii6981763 awardDistance:22459
rollTimeSum:viiii7048201 awardDistance:60357
rollTimeSum:viiii7052014 awardDistance:3437
rollTimeSum:viiii7065553 awardDistance:12350
rollTimeSum:viiii7119493 awardDistance:49076
rollTimeSum:viiii7147672 awardDistance:25755
rollTimeSum:viiii7185668 awardDistance:34619
rollTimeSum:viiii7305814 awardDistance:109482
rollTimeSum:viiii7391735 awardDistance:78279
rollTimeSum:viiii7467923 awardDistance:69341
rollTimeSum:viiii7489637 awardDistance:19798
rollTimeSum:viiii7509602 awardDistance:18183
rollTimeSum:viiii7633194 awardDistance:112690
rollTimeSum:viiii7641977 awardDistance:8004
rollTimeSum:viiii7680294 awardDistance:35007
rollTimeSum:viiii7809440 awardDistance:117594
rollTimeSum:viiii7843056 awardDistance:30618
rollTimeSum:viiii7847785 awardDistance:4289
rollTimeSum:viiii7852364 awardDistance:4165
rollTimeSum:viiii7872892 awardDistance:18693
rollTimeSum:viiii7877967 awardDistance:4622
rollTimeSum:viiii7881694 awardDistance:3420
rollTimeSum:viiii7922106 awardDistance:36761
rollTimeSum:viiii7981450 awardDistance:54048
rollTimeSum:viiii7993969 awardDistance:11372
rollTimeSum:viiii8020063 awardDistance:23683
rollTimeSum:viiii8034444 awardDistance:13091
rollTimeSum:viiii8042158 awardDistance:7009
rollTimeSum:viiii8122602 awardDistance:73227
rollTimeSum:viiii8131216 awardDistance:7817
rollTimeSum:viiii8141412 awardDistance:9320
rollTimeSum:viiii8165521 awardDistance:22008
rollTimeSum:viiii8286260 awardDistance:109793
rollTimeSum:viiii8294741 awardDistance:7711
rollTimeSum:viiii8295003 awardDistance:240
rollTimeSum:viiii8316370 awardDistance:19515
rollTimeSum:viiii8550589 awardDistance:213205
rollTimeSum:viiii8719789 awardDistance:154134
rollTimeSum:viiii8826989 awardDistance:97589
rollTimeSum:viiii8862482 awardDistance:32344
rollTimeSum:viiii8869270 awardDistance:6191
rollTimeSum:viiii8987274 awardDistance:107489
rollTimeSum:viiii9165298 awardDistance:162021
rollTimeSum:viiii9171203 awardDistance:5398
rollTimeSum:viiii9195975 awardDistance:22502
rollTimeSum:viiii9235634 awardDistance:36023
rollTimeSum:viiii9300328 awardDistance:58919
rollTimeSum:viiii9346359 awardDistance:42046
rollTimeSum:viiii9466559 awardDistance:109553
rollTimeSum:viiii9543453 awardDistance:70148
rollTimeSum:viiii9562735 awardDistance:17626
rollTimeSum:viiii9574640 awardDistance:10854
rollTimeSum:viiii9640943 awardDistance:60529
rollTimeSum:viiii9731861 awardDistance:82707
rollTimeSum:viiii9742343 awardDistance:9582
rollTimeSum:viiii9816419 awardDistance:67506
rollTimeSum:viiii9860799 awardDistance:40489
rollTimeSum:viiiii5385 awardDistance:131736
rollTimeSum:viiiii13771 awardDistance:7643
rollTimeSum:viiiii13852 awardDistance:78
rollTimeSum:viiiii44743 awardDistance:28089
rollTimeSum:viiiii153202 awardDistance:98823
rollTimeSum:viiiii226951 awardDistance:67274
rollTimeSum:viiiii236861 awardDistance:9058
rollTimeSum:viiiii331463 awardDistance:86144
rollTimeSum:viiiii363017 awardDistance:28772
rollTimeSum:viiiii363555 awardDistance:488
rollTimeSum:viiiii398021 awardDistance:31291
rollTimeSum:viiiii488911 awardDistance:82691
rollTimeSum:viiiii498532 awardDistance:8774
rollTimeSum:viiiii498543 awardDistance:7
rollTimeSum:viiiii511871 awardDistance:12159
rollTimeSum:viiiii693247 awardDistance:165155
rollTimeSum:viiiii708375 awardDistance:13797
rollTimeSum:viiiii715320 awardDistance:6361
rollTimeSum:viiiii768101 awardDistance:48152
rollTimeSum:viiiii811418 awardDistance:39487
rollTimeSum:viiiii960943 awardDistance:136325
rollTimeSum:viiiii983181 awardDistance:20253
rollTimeSum:viiiii1068463 awardDistance:77659
rollTimeSum:viiiii1232587 awardDistance:149342
rollTimeSum:viiiii1240969 awardDistance:7622
rollTimeSum:viiiii1293157 awardDistance:47521
rollTimeSum:viiiii1330100 awardDistance:33652
rollTimeSum:viiiii1459040 awardDistance:117407
rollTimeSum:viiiii1520603 awardDistance:56030
rollTimeSum:viiiii1550031 awardDistance:26837
rollTimeSum:viiiii1793516 awardDistance:221870
rollTimeSum:viiiii1801770 awardDistance:7504
rollTimeSum:viiiii1818008 awardDistance:14743
rollTimeSum:viiiii1907446 awardDistance:81501
rollTimeSum:viiiii2007854 awardDistance:91378
rollTimeSum:viiiii2037308 awardDistance:26817
rollTimeSum:viiiii2086240 awardDistance:44565
rollTimeSum:viiiii2089790 awardDistance:3232
rollTimeSum:viiiii2112103 awardDistance:20337
rollTimeSum:viiiii2113113 awardDistance:925
rollTimeSum:viiiii2166551 awardDistance:48769
rollTimeSum:viiiii2218304 awardDistance:47126
rollTimeSum:viiiii2257344 awardDistance:35533
rollTimeSum:viiiii2258819 awardDistance:1341
rollTimeSum:viiiii2323574 awardDistance:58929
rollTimeSum:viiiii2331019 awardDistance:6773
rollTimeSum:viiiii2353859 awardDistance:20848
rollTimeSum:viiiii2354136 awardDistance:253
rollTimeSum:viiiii2423793 awardDistance:63452
rollTimeSum:viiiii2438432 awardDistance:13320
rollTimeSum:viiiii2537220 awardDistance:89981
rollTimeSum:viiiii2546117 awardDistance:8099
rollTimeSum:viiiii2550571 awardDistance:4070
rollTimeSum:viiiii2555540 awardDistance:4533
rollTimeSum:viiiii2557234 awardDistance:1556
rollTimeSum:viiiii2585131 awardDistance:25417
rollTimeSum:viiiii2586099 awardDistance:899
rollTimeSum:viiiii2641626 awardDistance:50567
rollTimeSum:viiiii2735749 awardDistance:85728
rollTimeSum:viiiii2889919 awardDistance:140327
rollTimeSum:viiiii3046570 awardDistance:142696
rollTimeSum:viiiii3202753 awardDistance:142368
rollTimeSum:viiiii3205431 awardDistance:2437
rollTimeSum:viiiii3228258 awardDistance:20827
rollTimeSum:viiiii3326713 awardDistance:89640
rollTimeSum:viiiii3362978 awardDistance:32991
rollTimeSum:viiiii3395720 awardDistance:29914
rollTimeSum:viiiii3465845 awardDistance:63851
rollTimeSum:viiiii3470307 awardDistance:4062
rollTimeSum:viiiii3504765 awardDistance:31378
rollTimeSum:viiiii3510876 awardDistance:5603
rollTimeSum:viiiii3516114 awardDistance:4769
rollTimeSum:viiiii3563296 awardDistance:42930
rollTimeSum:viiiii3573222 awardDistance:9005
rollTimeSum:viiiii3617820 awardDistance:40483
rollTimeSum:viiiii3726941 awardDistance:99325
rollTimeSum:viiiii3769282 awardDistance:38449
rollTimeSum:viiiii3861973 awardDistance:84299
rollTimeSum:viiiii3878227 awardDistance:14833
rollTimeSum:viiiii3899311 awardDistance:19219
rollTimeSum:viiiii3963859 awardDistance:58760
rollTimeSum:viiiii3999206 awardDistance:32164
rollTimeSum:viiiii4167314 awardDistance:152933
rollTimeSum:viiiii4240419 awardDistance:66564
rollTimeSum:viiiii4250917 awardDistance:9548
rollTimeSum:viiiii4579751 awardDistance:299354
rollTimeSum:viiiii4604609 awardDistance:22661
rollTimeSum:viiiii4740438 awardDistance:123749
rollTimeSum:viiiii4817446 awardDistance:70158
rollTimeSum:viiiii5027439 awardDistance:191227
rollTimeSum:viiiii5039592 awardDistance:11023
rollTimeSum:viiiii5099783 awardDistance:54705
rollTimeSum:viiiii5116419 awardDistance:15154
rollTimeSum:viiiii5179368 awardDistance:57401
rollTimeSum:viiiii5269551 awardDistance:82077
rollTimeSum:viiiii5344238 awardDistance:68045
rollTimeSum:viiiii5360722 awardDistance:15009
rollTimeSum:viiiii5373176 awardDistance:11350
rollTimeSum:viiiii5477638 awardDistance:95008
rollTimeSum:viiiii5499533 awardDistance:19883
rollTimeSum:viiiii5527454 awardDistance:25361
rollTimeSum:viiiii5576428 awardDistance:44644
rollTimeSum:viiiii5595517 awardDistance:17424
rollTimeSum:viiiii5630411 awardDistance:31808
rollTimeSum:viiiii5714168 awardDistance:76245
rollTimeSum:viiiii5724357 awardDistance:9299
rollTimeSum:viiiii5821491 awardDistance:88370
rollTimeSum:viiiii5834432 awardDistance:11806
rollTimeSum:viiiii5852288 awardDistance:16190
rollTimeSum:viiiii5868070 awardDistance:14381
rollTimeSum:viiiii6083351 awardDistance:196069
rollTimeSum:viiiii6137490 awardDistance:49319
rollTimeSum:viiiii6143694 awardDistance:5644
rollTimeSum:viiiii6154697 awardDistance:10061
rollTimeSum:viiiii6161680 awardDistance:6370
rollTimeSum:viiiii6236949 awardDistance:68453
rollTimeSum:viiiii6273799 awardDistance:33539
rollTimeSum:viiiii6323888 awardDistance:45527
rollTimeSum:viiiii6364179 awardDistance:36694
rollTimeSum:viiiii6365125 awardDistance:858
rollTimeSum:viiiii6482248 awardDistance:106544
rollTimeSum:viiiii6560434 awardDistance:71256
rollTimeSum:viiiii6643095 awardDistance:75284
rollTimeSum:viiiii6716288 awardDistance:66578
rollTimeSum:viiiii6757242 awardDistance:37214
rollTimeSum:viiiii6924068 awardDistance:152016
rollTimeSum:viiiii6952518 awardDistance:25810
rollTimeSum:viiiii6994099 awardDistance:37830
rollTimeSum:viiiii6995585 awardDistance:1360
rollTimeSum:viiiii7033578 awardDistance:34614
rollTimeSum:viiiii7048812 awardDistance:13884
rollTimeSum:viiiii7309121 awardDistance:237144
rollTimeSum:viiiii7315162 awardDistance:5515
rollTimeSum:viiiii7369438 awardDistance:49379
rollTimeSum:viiiii7491465 awardDistance:111263
rollTimeSum:viiiii7550109 awardDistance:53371
rollTimeSum:viiiii7553636 awardDistance:3221
rollTimeSum:viiiii7592786 awardDistance:35661
rollTimeSum:viiiii7609503 awardDistance:15248
rollTimeSum:viiiii7702094 awardDistance:84277
rollTimeSum:viiiii7845333 awardDistance:130525
rollTimeSum:viiiii7849477 awardDistance:3780
rollTimeSum:viiiii7873783 awardDistance:22161
rollTimeSum:viiiii7966394 awardDistance:84311
rollTimeSum:viiiii8011540 awardDistance:41050
rollTimeSum:viiiii8048009 awardDistance:33219
rollTimeSum:viiiii8120739 awardDistance:66187
rollTimeSum:viiiii8153930 awardDistance:30269
rollTimeSum:viiiii8179380 awardDistance:23160
rollTimeSum:viiiii8199012 awardDistance:17827
rollTimeSum:viiiii8234434 awardDistance:32171
rollTimeSum:viiiii8280046 awardDistance:41506
rollTimeSum:viiiii8394264 awardDistance:104171
rollTimeSum:viiiii8494975 awardDistance:91744
rollTimeSum:viiiii8690562 awardDistance:178118
rollTimeSum:viiiii8793564 awardDistance:93830
rollTimeSum:viiiii8869969 awardDistance:69503
rollTimeSum:viiiii8882367 awardDistance:11281
rollTimeSum:viiiii8885585 awardDistance:2916
rollTimeSum:viiiii8977323 awardDistance:83480
rollTimeSum:viiiii9088667 awardDistance:101375
rollTimeSum:viiiii9089233 awardDistance:522
rollTimeSum:viiiii9190914 awardDistance:92684
rollTimeSum:viiiii9285100 awardDistance:85800
rollTimeSum:viiiii9289983 awardDistance:4412
rollTimeSum:viiiii9331435 awardDistance:37867
rollTimeSum:viiiii9378809 awardDistance:43183
rollTimeSum:viiiii9486191 awardDistance:97822
rollTimeSum:viiiii9580192 awardDistance:85619
rollTimeSum:viiiii9617834 awardDistance:34331
rollTimeSum:viiiii9626550 awardDistance:7946
rollTimeSum:viiiii9634344 awardDistance:7066
rollTimeSum:viiiii9671988 awardDistance:34253
rollTimeSum:viiiii9678530 awardDistance:5940
rollTimeSum:viiiii9693946 awardDistance:13999
rollTimeSum:viiiii9714249 awardDistance:18520
rollTimeSum:viiiii9735992 awardDistance:19813
rollTimeSum:viiiii9893984 awardDistance:143731
rollTimeSum:viiiii9990585 awardDistance:87868
rollTimeSum:viiiiii896 awardDistance:9445
rollTimeSum:viiiiii4752 awardDistance:3509
rollTimeSum:viiiiii26093 awardDistance:19481
rollTimeSum:viiiiii30772 awardDistance:4267
rollTimeSum:viiiiii187251 awardDistance:142327
rollTimeSum:viiiiii316551 awardDistance:117684
rollTimeSum:viiiiii366401 awardDistance:45400
rollTimeSum:viiiiii453838 awardDistance:79634
rollTimeSum:viiiiii462465 awardDistance:7849
rollTimeSum:viiiiii477391 awardDistance:13638
rollTimeSum:viiiiii541648 awardDistance:58496
rollTimeSum:viiiiii584612 awardDistance:39148
rollTimeSum:viiiiii653259 awardDistance:62324
rollTimeSum:viiiiii868114 awardDistance:195877
rollTimeSum:viiiiii882832 awardDistance:13419
rollTimeSum:viiiiii887513 awardDistance:4286
rollTimeSum:viiiiii899799 awardDistance:11137
rollTimeSum:viiiiii916425 awardDistance:15170
rollTimeSum:viiiiii957263 awardDistance:37139
rollTimeSum:viiiiii958204 awardDistance:859
rollTimeSum:viiiiii979001 awardDistance:18981
rollTimeSum:viiiiii1073339 awardDistance:86179
rollTimeSum:viiiiii1084753 awardDistance:10412
rollTimeSum:viiiiii1087088 awardDistance:2124
rollTimeSum:viiiiii1169521 awardDistance:75152
rollTimeSum:viiiiii1230358 awardDistance:55368
rollTimeSum:viiiiii1250177 awardDistance:18038
rollTimeSum:viiiiii1272455 awardDistance:20272
rollTimeSum:viiiiii1276113 awardDistance:3328
rollTimeSum:viiiiii1304951 awardDistance:26226
rollTimeSum:viiiiii1420640 awardDistance:105447
rollTimeSum:viiiiii1470910 awardDistance:45740
rollTimeSum:viiiiii1508616 awardDistance:34381
rollTimeSum:viiiiii1551790 awardDistance:39363
rollTimeSum:viiiiii1675186 awardDistance:112409
rollTimeSum:viiiiii1698062 awardDistance:20879
rollTimeSum:viiiiii1721328 awardDistance:21205
rollTimeSum:viiiiii1723397 awardDistance:1897
rollTimeSum:viiiiii1745869 awardDistance:20506
rollTimeSum:viiiiii1772461 awardDistance:24184
rollTimeSum:viiiiii1784977 awardDistance:11387
rollTimeSum:viiiiii1892971 awardDistance:98135
rollTimeSum:viiiiii2039017 awardDistance:133043
rollTimeSum:viiiiii2097019 awardDistance:52865
rollTimeSum:viiiiii2097273 awardDistance:232
rollTimeSum:viiiiii2107325 awardDistance:9130
rollTimeSum:viiiiii2204992 awardDistance:88888
rollTimeSum:viiiiii2206556 awardDistance:1411
rollTimeSum:viiiiii2247235 awardDistance:37057
rollTimeSum:viiiiii2298113 awardDistance:46300
rollTimeSum:viiiiii2330971 awardDistance:29953
rollTimeSum:viiiiii2493670 awardDistance:148108
rollTimeSum:viiiiii2549750 awardDistance:50906
rollTimeSum:viiiiii2558040 awardDistance:7538
rollTimeSum:viiiiii2645643 awardDistance:79854
rollTimeSum:viiiiii2705044 awardDistance:54129
rollTimeSum:viiiiii2774739 awardDistance:63571
rollTimeSum:viiiiii2817525 awardDistance:39014
rollTimeSum:viiiiii2934889 awardDistance:106828
rollTimeSum:viiiiii3000062 awardDistance:59359
rollTimeSum:viiiiii3027100 awardDistance:24616
rollTimeSum:viiiiii3035443 awardDistance:7562
rollTimeSum:viiiiii3095457 awardDistance:54696
rollTimeSum:viiiiii3154195 awardDistance:53389
rollTimeSum:viiiiii3194992 awardDistance:37215
rollTimeSum:viiiiii3225183 awardDistance:27426
rollTimeSum:viiiiii3238983 awardDistance:12626
rollTimeSum:viiiiii3376893 awardDistance:125692
rollTimeSum:viiiiii3385871 awardDistance:8183
rollTimeSum:viiiiii3482437 awardDistance:87784
rollTimeSum:viiiiii3563526 awardDistance:73951
rollTimeSum:viiiiii3785472 awardDistance:202128
rollTimeSum:viiiiii3853705 awardDistance:62191
rollTimeSum:viiiiii3892536 awardDistance:35262
rollTimeSum:viiiiii3985022 awardDistance:84214
rollTimeSum:viiiiii4086252 awardDistance:92109
rollTimeSum:viiiiii4192440 awardDistance:96981
rollTimeSum:viiiiii4207421 awardDistance:13684
rollTimeSum:viiiiii4268551 awardDistance:55683
rollTimeSum:viiiiii4293044 awardDistance:22330
rollTimeSum:viiiiii4313344 awardDistance:18518
rollTimeSum:viiiiii4433272 awardDistance:109223
rollTimeSum:viiiiii4494987 awardDistance:56372
rollTimeSum:viiiiii4515462 awardDistance:18644
rollTimeSum:viiiiii4599514 awardDistance:76596
rollTimeSum:viiiiii4601999 awardDistance:2257
rollTimeSum:viiiiii4637280 awardDistance:32204
rollTimeSum:viiiiii4653489 awardDistance:14742
rollTimeSum:viiiiii4737160 awardDistance:76161
rollTimeSum:viiiiii4965296 awardDistance:207632
rollTimeSum:viiiiii4993368 awardDistance:25555
rollTimeSum:viiiiii5031038 awardDistance:34384
rollTimeSum:viiiiii5062394 awardDistance:28511
rollTimeSum:viiiiii5104934 awardDistance:38663
rollTimeSum:viiiiii5177246 awardDistance:65876
rollTimeSum:viiiiii5204994 awardDistance:25212
rollTimeSum:viiiiii5390221 awardDistance:168553
rollTimeSum:viiiiii5391933 awardDistance:1553
rollTimeSum:viiiiii5415059 awardDistance:20991
rollTimeSum:viiiiii5475098 awardDistance:54616
rollTimeSum:viiiiii5512698 awardDistance:34257
rollTimeSum:viiiiii5512727 awardDistance:25
rollTimeSum:viiiiii5582573 awardDistance:63634
rollTimeSum:viiiiii5630291 awardDistance:43509
rollTimeSum:viiiiii5732016 awardDistance:92638
rollTimeSum:viiiiii5734086 awardDistance:1901
rollTimeSum:viiiiii5750670 awardDistance:15073
rollTimeSum:viiiiii5783695 awardDistance:30102
rollTimeSum:viiiiii5815719 awardDistance:29171
rollTimeSum:viiiiii5827647 awardDistance:10869
rollTimeSum:viiiiii5841767 awardDistance:12817
rollTimeSum:viiiiii5860418 awardDistance:17039
rollTimeSum:viiiiii5911983 awardDistance:47016
rollTimeSum:viiiiii6020093 awardDistance:98557
rollTimeSum:viiiiii6052289 awardDistance:29281
rollTimeSum:viiiiii6062553 awardDistance:9345
rollTimeSum:viiiiii6066448 awardDistance:3562
rollTimeSum:viiiiii6136723 awardDistance:64040
rollTimeSum:viiiiii6172988 awardDistance:32987
rollTimeSum:viiiiii6209497 awardDistance:33297
rollTimeSum:viiiiii6245409 awardDistance:32708
rollTimeSum:viiiiii6245656 awardDistance:221
rollTimeSum:viiiiii6309782 awardDistance:58364
rollTimeSum:viiiiii6421572 awardDistance:101772
rollTimeSum:viiiiii6434981 awardDistance:12192
rollTimeSum:viiiiii6546055 awardDistance:101250
rollTimeSum:viiiiii6562813 awardDistance:15233
rollTimeSum:viiiiii6612100 awardDistance:44780
rollTimeSum:viiiiii6680052 awardDistance:61748
rollTimeSum:viiiiii6687404 awardDistance:6715
rollTimeSum:viiiiii6698297 awardDistance:9885
rollTimeSum:viiiiii6711690 awardDistance:12153
rollTimeSum:viiiiii6788894 awardDistance:70276
rollTimeSum:viiiiii6800833 awardDistance:10882
rollTimeSum:viiiiii6856514 awardDistance:50707
rollTimeSum:viiiiii6933704 awardDistance:70367
rollTimeSum:viiiiii6965598 awardDistance:29010
rollTimeSum:viiiiii6970873 awardDistance:4799
rollTimeSum:viiiiii7115480 awardDistance:131716
rollTimeSum:viiiiii7140688 awardDistance:22869
rollTimeSum:viiiiii7225341 awardDistance:76941
rollTimeSum:viiiiii7260279 awardDistance:31812
rollTimeSum:viiiiii7339961 awardDistance:72704
rollTimeSum:viiiiii7355904 awardDistance:14525
rollTimeSum:viiiiii7369374 awardDistance:12232
rollTimeSum:viiiiii7376775 awardDistance:6734
rollTimeSum:viiiiii7481890 awardDistance:95693
rollTimeSum:viiiiii7510480 awardDistance:26072
rollTimeSum:viiiiii7553409 awardDistance:39127
rollTimeSum:viiiiii7589968 awardDistance:33299
rollTimeSum:viiiiii7597331 awardDistance:6706
rollTimeSum:viiiiii7621332 awardDistance:21982
rollTimeSum:viiiiii7654407 awardDistance:30180
rollTimeSum:viiiiii7745499 awardDistance:82802
rollTimeSum:viiiiii7844204 awardDistance:89795
rollTimeSum:viiiiii7940784 awardDistance:87932
rollTimeSum:viiiiii7968301 awardDistance:25045
rollTimeSum:viiiiii7978323 awardDistance:9130
rollTimeSum:viiiiii7988976 awardDistance:9724
rollTimeSum:viiiiii7990063 awardDistance:995
rollTimeSum:viiiiii8053674 awardDistance:57854
rollTimeSum:viiiiii8067157 awardDistance:12227
rollTimeSum:viiiiii8086465 awardDistance:17501
rollTimeSum:viiiiii8202470 awardDistance:105644
rollTimeSum:viiiiii8266016 awardDistance:57924
rollTimeSum:viiiiii8386117 awardDistance:109227
rollTimeSum:viiiiii8450434 awardDistance:58632
rollTimeSum:viiiiii8590586 awardDistance:127716
rollTimeSum:viiiiii8614540 awardDistance:21838
rollTimeSum:viiiiii8638181 awardDistance:21478
rollTimeSum:viiiiii8689833 awardDistance:47058
rollTimeSum:viiiiii8707185 awardDistance:15814
rollTimeSum:viiiiii8816114 awardDistance:99103
rollTimeSum:viiiiii8833673 awardDistance:16021
rollTimeSum:viiiiii8991131 awardDistance:143474
rollTimeSum:viiiiii9000931 awardDistance:8904
rollTimeSum:viiiiii9035051 awardDistance:31046
rollTimeSum:viiiiii9045501 awardDistance:9533
rollTimeSum:viiiiii9256765 awardDistance:192462
rollTimeSum:viiiiii9263806 awardDistance:6419
rollTimeSum:viiiiii9270143 awardDistance:5774
rollTimeSum:viiiiii9297662 awardDistance:25030
rollTimeSum:viiiiii9363947 awardDistance:60359
rollTimeSum:viiiiii9406051 awardDistance:38301
rollTimeSum:viiiiii9413997 awardDistance:7227
rollTimeSum:viiiiii9458755 awardDistance:40747
rollTimeSum:viiiiii9513701 awardDistance:49995
rollTimeSum:viiiiii9527971 awardDistance:12905
rollTimeSum:viiiiii9588979 awardDistance:55626
rollTimeSum:viiiiii9606014 awardDistance:15553
rollTimeSum:viiiiii9683237 awardDistance:70224
rollTimeSum:viiiiii9795160 awardDistance:101903
rollTimeSum:viiiiii9874592 awardDistance:72424
rollTimeSum:viiiiii9910536 awardDistance:32641
rollTimeSum:viiiiiii95968 awardDistance:168660
rollTimeSum:viiiiiii170281 awardDistance:67644
rollTimeSum:viiiiiii226589 awardDistance:51234
rollTimeSum:viiiiiii300993 awardDistance:67836
rollTimeSum:viiiiiii305776 awardDistance:4380
rollTimeSum:viiiiiii340891 awardDistance:31993
rollTimeSum:viiiiiii459139 awardDistance:107540
rollTimeSum:viiiiiii534676 awardDistance:68660
rollTimeSum:viiiiiii689685 awardDistance:141228
rollTimeSum:viiiiiii732445 awardDistance:38858
rollTimeSum:viiiiiii738153 awardDistance:5166
rollTimeSum:viiiiiii758101 awardDistance:18217
rollTimeSum:viiiiiii813667 awardDistance:50581
rollTimeSum:viiiiiii825720 awardDistance:10890
rollTimeSum:viiiiiii871342 awardDistance:41490
rollTimeSum:viiiiiii930660 awardDistance:53999
rollTimeSum:viiiiiii939385 awardDistance:7951
rollTimeSum:viiiiiii1051275 awardDistance:101892
rollTimeSum:viiiiiii1052885 awardDistance:1463
rollTimeSum:viiiiiii1115325 awardDistance:56802
rollTimeSum:viiiiiii1263158 awardDistance:134736
rollTimeSum:viiiiiii1331263 awardDistance:62049
rollTimeSum:viiiiiii1331644 awardDistance:353
rollTimeSum:viiiiiii1356784 awardDistance:22967
rollTimeSum:viiiiiii1374874 awardDistance:16435
rollTimeSum:viiiiiii1462936 awardDistance:80149
rollTimeSum:viiiiiii1473106 awardDistance:9271
rollTimeSum:viiiiiii1512695 awardDistance:36025
rollTimeSum:viiiiiii1560979 awardDistance:43987
rollTimeSum:viiiiiii1634753 awardDistance:67176
rollTimeSum:viiiiiii1868836 awardDistance:213055
rollTimeSum:viiiiiii1879435 awardDistance:9633
rollTimeSum:viiiiiii1975544 awardDistance:87580
rollTimeSum:viiiiiii2024526 awardDistance:44619
rollTimeSum:viiiiiii2234396 awardDistance:191270
rollTimeSum:viiiiiii2363014 awardDistance:117080
rollTimeSum:viiiiiii2546794 awardDistance:167104
rollTimeSum:viiiiiii2568078 awardDistance:19435
rollTimeSum:viiiiiii2633616 awardDistance:59654
rollTimeSum:viiiiiii2726531 awardDistance:84610
rollTimeSum:viiiiiii2823261 awardDistance:88016
rollTimeSum:viiiiiii2860867 awardDistance:34265
rollTimeSum:viiiiiii3060035 awardDistance:181476
rollTimeSum:viiiiiii3063546 awardDistance:3182
rollTimeSum:viiiiiii3118221 awardDistance:49830
rollTimeSum:viiiiiii3231656 awardDistance:103131
rollTimeSum:viiiiiii3272892 awardDistance:37462
rollTimeSum:viiiiiii3315361 awardDistance:38732
rollTimeSum:viiiiiii3333791 awardDistance:16737
rollTimeSum:viiiiiii3476041 awardDistance:129695
rollTimeSum:viiiiiii3536366 awardDistance:54973
rollTimeSum:viiiiiii3616030 awardDistance:72558
rollTimeSum:viiiiiii3620044 awardDistance:3652
rollTimeSum:viiiiiii3631173 awardDistance:10121
rollTimeSum:viiiiiii3671854 awardDistance:37087
rollTimeSum:viiiiiii3694288 awardDistance:20450
rollTimeSum:viiiiiii3815001 awardDistance:109951
rollTimeSum:viiiiiii3945147 awardDistance:118495
rollTimeSum:viiiiiii3987828 awardDistance:38851
rollTimeSum:viiiiiii4045727 awardDistance:52809
rollTimeSum:viiiiiii4067328 awardDistance:19710
rollTimeSum:viiiiiii4112631 awardDistance:41202
rollTimeSum:viiiiiii4147847 awardDistance:32068
rollTimeSum:viiiiiii4152638 awardDistance:4353
rollTimeSum:viiiiiii4187331 awardDistance:31633
rollTimeSum:viiiiiii4229410 awardDistance:38341
rollTimeSum:viiiiiii4318132 awardDistance:80753
rollTimeSum:viiiiiii4323480 awardDistance:4837
rollTimeSum:viiiiiii4348256 awardDistance:22533
rollTimeSum:viiiiiii4375323 awardDistance:24727
rollTimeSum:viiiiiii4412987 awardDistance:34180
rollTimeSum:viiiiiii4432209 awardDistance:17516
rollTimeSum:viiiiiii4447987 awardDistance:14346
rollTimeSum:viiiiiii4455393 awardDistance:6747
rollTimeSum:viiiiiii4634423 awardDistance:163066
rollTimeSum:viiiiiii4840725 awardDistance:187830
rollTimeSum:viiiiiii4963243 awardDistance:111608
rollTimeSum:viiiiiii5099200 awardDistance:123800
rollTimeSum:viiiiiii5131889 awardDistance:29842
rollTimeSum:viiiiiii5246870 awardDistance:104612
rollTimeSum:viiiiiii5351198 awardDistance:94972
rollTimeSum:viiiiiii5358868 awardDistance:6979
rollTimeSum:viiiiiii5430320 awardDistance:64997
rollTimeSum:viiiiiii5547274 awardDistance:106495
rollTimeSum:viiiiiii5599049 awardDistance:47182
rollTimeSum:viiiiiii5602007 awardDistance:2672
rollTimeSum:viiiiiii5610649 awardDistance:7869
rollTimeSum:viiiiiii5642910 awardDistance:29375
rollTimeSum:viiiiiii5781162 awardDistance:126033
rollTimeSum:viiiiiii5803135 awardDistance:19982
rollTimeSum:viiiiiii5817727 awardDistance:13238
rollTimeSum:viiiiiii5822237 awardDistance:4085
rollTimeSum:viiiiiii5833910 awardDistance:10631
rollTimeSum:viiiiiii5907241 awardDistance:66813
rollTimeSum:viiiiiii5949288 awardDistance:38297
rollTimeSum:viiiiiii5992950 awardDistance:39795
rollTimeSum:viiiiiii6043435 awardDistance:46016
rollTimeSum:viiiiiii6056395 awardDistance:11778
rollTimeSum:viiiiiii6057157 awardDistance:689
rollTimeSum:viiiiiii6100639 awardDistance:39611
rollTimeSum:viiiiiii6499244 awardDistance:362850
rollTimeSum:viiiiiii6522657 awardDistance:21370
rollTimeSum:viiiiiii6536555 awardDistance:12682
rollTimeSum:viiiiiii6564858 awardDistance:25831
rollTimeSum:viiiiiii6658820 awardDistance:85564
rollTimeSum:viiiiiii6693221 awardDistance:31374
rollTimeSum:viiiiiii6743286 awardDistance:45609
rollTimeSum:viiiiiii6962411 awardDistance:199486
rollTimeSum:viiiiiii6974015 awardDistance:10597
rollTimeSum:viiiiiii7021833 awardDistance:43548
rollTimeSum:viiiiiii7046342 awardDistance:22266
rollTimeSum:viiiiiii7060335 awardDistance:12743
rollTimeSum:viiiiiii7112310 awardDistance:47441
rollTimeSum:viiiiiii7115905 awardDistance:3285
rollTimeSum:viiiiiii7212812 awardDistance:88405
rollTimeSum:viiiiiii7243503 awardDistance:27849
rollTimeSum:viiiiiii7252821 awardDistance:8496
