rollTimeSum:26172 awardDistance:["23903"]
rollTimeSum:vvvvvvvi7452674 awardDistance:["642364"]
rollTimeSum:vvvvvvvi7773916 awardDistance:["292458"]
rollTimeSum:vvvvvvvi9032370 awardDistance:["1145961"]
rollTimeSum:vvvvvvvii132142 awardDistance:["1001567"]
rollTimeSum:vvvvvvvii525227 awardDistance:["358259"]
rollTimeSum:vvvvvvvii826158 awardDistance:["274085"]
rollTimeSum:vvvvvvvii1585140 awardDistance:["690792"]
rollTimeSum:vvvvvvvii2077446 awardDistance:["448154"]
rollTimeSum:vvvvvvvii2783720 awardDistance:["643120"]
rollTimeSum:vvvvvvvii4767406 awardDistance:["1806252"]
rollTimeSum:vvvvvvvii4913149 awardDistance:["132848"]
rollTimeSum:vvvvvvvii5888949 awardDistance:["888918"]
rollTimeSum:vvvvvvvii9459786 awardDistance:["3251451"]
rollTimeSum:vvvvvvvii9953334 awardDistance:["449302"]
rollTimeSum:vvvvvvviii1356885 awardDistance:["1278679"]
rollTimeSum:vvvvvvviii2515646 awardDistance:["1054956"]
rollTimeSum:vvvvvvviii2789703 awardDistance:["249518"]
rollTimeSum:vvvvvvviii4991937 awardDistance:["2004554"]
rollTimeSum:vvvvvvviii5490922 awardDistance:["454236"]
rollTimeSum:vvvvvvviii5775456 awardDistance:["259022"]
rollTimeSum:vvvvvvviii7681372 awardDistance:["1735381"]
rollTimeSum:vvvvvvviii7849235 awardDistance:["152775"]
rollTimeSum:vvvvvvviii7897465 awardDistance:["43924"]
rollTimeSum:vvvvvvviii8052416 awardDistance:["141079"]
rollTimeSum:vvvvvvviii9014985 awardDistance:["876482"]
rollTimeSum:vvvvvvviii9078360 awardDistance:["57866"]
rollTimeSum:vvvvvvviii9295980 awardDistance:["198241"]
rollTimeSum:vvvvvvviii9545369 awardDistance:["227016"]
rollTimeSum:vvvvvvviiii271510 awardDistance:["660717"]
rollTimeSum:vvvvvvviiii975099 awardDistance:["640994"]
rollTimeSum:vvvvvvviiii4525771 awardDistance:["3232822"]
rollTimeSum:vvvvvvviiii4805013 awardDistance:["254309"]
rollTimeSum:vvvvvvviiii5947198 awardDistance:["1039811"]
rollTimeSum:vvvvvvviiii6499024 awardDistance:["502383"]
rollTimeSum:vvvvvvviiii6525680 awardDistance:["24269"]
rollTimeSum:vvvvvvviiii8388350 awardDistance:["1696128"]
rollTimeSum:vvvvvvviiii9344002 awardDistance:["870298"]
rollTimeSum:vvvvvvviiii9574064 awardDistance:["209211"]
rollTimeSum:vvvvvvviiii9732704 awardDistance:["144597"]
rollTimeSum:vvvvvvviiiii2863841 awardDistance:["2850718"]
rollTimeSum:vvvvvvviiiii3395549 awardDistance:["484436"]
rollTimeSum:vvvvvvviiiii3565694 awardDistance:["154893"]
rollTimeSum:vvvvvvviiiii4599864 awardDistance:["941565"]
rollTimeSum:vvvvvvviiiii4958723 awardDistance:["326884"]
rollTimeSum:vvvvvvviiiii5601497 awardDistance:["585044"]
rollTimeSum:vvvvvvviiiii6910166 awardDistance:["1191285"]
rollTimeSum:vvvvvvviiiii7579022 awardDistance:["609503"]
rollTimeSum:vvvvvvviiiii9067015 awardDistance:["1354950"]
rollTimeSum:vvvvvvviiiii9072951 awardDistance:["5400"]
rollTimeSum:vvvvvvviiiiii195827 awardDistance:["1022250"]
rollTimeSum:vvvvvvviiiiii371373 awardDistance:["159906"]
rollTimeSum:vvvvvvviiiiii507933 awardDistance:["124298"]
rollTimeSum:vvvvvvviiiiii807086 awardDistance:["272619"]
rollTimeSum:vvvvvvviiiiii955873 awardDistance:["135524"]
rollTimeSum:vvvvvvviiiiii1225908 awardDistance:["245589"]
rollTimeSum:vvvvvvviiiiii1454083 awardDistance:["208018"]
rollTimeSum:vvvvvvviiiiii1794801 awardDistance:["310466"]
rollTimeSum:vvvvvvviiiiii1944585 awardDistance:["136259"]
rollTimeSum:vvvvvvviiiiii5506566 awardDistance:["3243215"]
rollTimeSum:vvvvvvviiiiii6257990 awardDistance:["684404"]
rollTimeSum:vvvvvvviiiiii8060803 awardDistance:["1641554"]
rollTimeSum:vvvvvvviiiiii8572677 awardDistance:["466120"]
rollTimeSum:vvvvvvviiiiii8937193 awardDistance:["331728"]
rollTimeSum:vvvvvvviiiiii9537835 awardDistance:["547023"]
rollTimeSum:vvvvvvviiiiiii388063 awardDistance:["774267"]
rollTimeSum:vvvvvvviiiiiii1110973 awardDistance:["658098"]
rollTimeSum:vvvvvvviiiiiii1357513 awardDistance:["224341"]
rollTimeSum:vvvvvvviiiiiii2381748 awardDistance:["932798"]
rollTimeSum:vvvvvvviiiiiii2701525 awardDistance:["291330"]
rollTimeSum:vvvvvvviiiiiii3128909 awardDistance:["388837"]
rollTimeSum:vvvvvvviiiiiii3746733 awardDistance:["562583"]
rollTimeSum:vvvvvvviiiiiii4085131 awardDistance:["308286"]
rollTimeSum:vvvvvvviiiiiii4947971 awardDistance:["785866"]
rollTimeSum:vvvvvvviiiiiii5617948 awardDistance:["609928"]
rollTimeSum:vvvvvvviiiiiii6845366 awardDistance:["1118054"]
rollTimeSum:vvvvvvviiiiiii7532813 awardDistance:["625726"]
rollTimeSum:vvvvvvviiiiiii8946638 awardDistance:["1287968"]
rollTimeSum:vvvvvvviiiiiii9054662 awardDistance:["98460"]
rollTimeSum:vvvvvvviiiiiii9563841 awardDistance:["463815"]
rollTimeSum:vvvvvvviiiiiii9578944 awardDistance:["13732"]
rollTimeSum:vvvvvvviiiiiii9614584 awardDistance:["32436"]
rollTimeSum:vvvvvvviiiiiiii35879 awardDistance:["383940"]
rollTimeSum:vvvvvvviiiiiiii492521 awardDistance:["415723"]
rollTimeSum:vvvvvvviiiiiiii592178 awardDistance:["90900"]
rollTimeSum:vvvvvvviiiiiiii1039880 awardDistance:["407632"]
rollTimeSum:vvvvvvviiiiiiii4458695 awardDistance:["3112893"]
rollTimeSum:vvvvvvviiiiiiii5695253 awardDistance:["1125721"]
rollTimeSum:vvvvvvviiiiiiii8187179 awardDistance:["2269357"]
rollTimeSum:vvvvvvviiiiiiii8417994 awardDistance:["210429"]
rollTimeSum:vvvvvvviiiiiiii8877266 awardDistance:["418096"]
rollTimeSum:vvvvvvviiiiiiii8928876 awardDistance:["46948"]
rollTimeSum:vvvvvvviiiiiiii8970589 awardDistance:["37978"]
rollTimeSum:vvvvvvviiiiiiii9095804 awardDistance:["113912"]
rollTimeSum:vvvvvvviiiiiiii9667152 awardDistance:["520159"]
rollTimeSum:vvvvvvviiiiiiiii77323 awardDistance:["374040"]
rollTimeSum:vvvvvvviiiiiiiii81151 awardDistance:["3489"]
rollTimeSum:vvvvvvviiiiiiiii1177939 awardDistance:["998747"]
rollTimeSum:vvvvvvviiiiiiiii2621274 awardDistance:["1314493"]
rollTimeSum:vvvvvvviiiiiiiii3520775 awardDistance:["819536"]
rollTimeSum:vvvvvvviiiiiiiii4746450 awardDistance:["1115879"]
rollTimeSum:vvvvvvviiiiiiiii5796799 awardDistance:["956398"]
rollTimeSum:vvvvvvviiiiiiiii6336244 awardDistance:["491178"]
rollTimeSum:vvvvvvviiiiiiiii6833245 awardDistance:["452654"]
rollTimeSum:vvvvvvviiiiiiiii8265474 awardDistance:["1304117"]
rollTimeSum:vvvvvvviiiiiiiii9367518 awardDistance:["1003171"]
rollTimeSum:vvvvvvviiiiiiiii9502965 awardDistance:["123106"]
rollTimeSum:vvvvvvvv327411 awardDistance:["750765"]
rollTimeSum:vvvvvvvv1034995 awardDistance:["644277"]
rollTimeSum:vvvvvvvv1745862 awardDistance:["647149"]
rollTimeSum:vvvvvvvv2479952 awardDistance:["668567"]
rollTimeSum:vvvvvvvv2673636 awardDistance:["176398"]
rollTimeSum:vvvvvvvv3428613 awardDistance:["687459"]
rollTimeSum:vvvvvvvv4288388 awardDistance:["782959"]
rollTimeSum:vvvvvvvv5488448 awardDistance:["1092809"]
rollTimeSum:vvvvvvvv6029159 awardDistance:["492457"]
rollTimeSum:vvvvvvvv6507400 awardDistance:["435697"]
rollTimeSum:vvvvvvvv6694513 awardDistance:["170017"]
rollTimeSum:vvvvvvvv8914219 awardDistance:["2021391"]
rollTimeSum:vvvvvvvv9619554 awardDistance:["642364"]
rollTimeSum:vvvvvvvv9940796 awardDistance:["292458"]
rollTimeSum:vvvvvvvvi1199250 awardDistance:["1145961"]
rollTimeSum:vvvvvvvvi2299022 awardDistance:["1001567"]
rollTimeSum:vvvvvvvvi2692107 awardDistance:["358259"]
rollTimeSum:vvvvvvvvi2993038 awardDistance:["274085"]
rollTimeSum:vvvvvvvvi3752020 awardDistance:["690792"]
rollTimeSum:vvvvvvvvi4244326 awardDistance:["448154"]
rollTimeSum:vvvvvvvvi4950600 awardDistance:["643120"]
rollTimeSum:vvvvvvvvi6934286 awardDistance:["1806252"]
rollTimeSum:vvvvvvvvi7080029 awardDistance:["132848"]
rollTimeSum:vvvvvvvvi8055829 awardDistance:["888918"]
rollTimeSum:vvvvvvvvii1626666 awardDistance:["3251451"]
rollTimeSum:vvvvvvvvii2120214 awardDistance:["449302"]
rollTimeSum:vvvvvvvvii3523765 awardDistance:["1278679"]
rollTimeSum:vvvvvvvvii4682526 awardDistance:["1054956"]
rollTimeSum:vvvvvvvvii4956583 awardDistance:["249518"]
rollTimeSum:vvvvvvvvii7158817 awardDistance:["2004554"]
rollTimeSum:vvvvvvvvii7657802 awardDistance:["454236"]
rollTimeSum:vvvvvvvvii7942336 awardDistance:["259022"]
rollTimeSum:vvvvvvvvii9848252 awardDistance:["1735381"]
rollTimeSum:vvvvvvvviii16115 awardDistance:["152775"]
rollTimeSum:vvvvvvvviii64345 awardDistance:["43924"]
rollTimeSum:vvvvvvvviii219296 awardDistance:["141079"]
rollTimeSum:vvvvvvvviii1181865 awardDistance:["876482"]
rollTimeSum:vvvvvvvviii1245240 awardDistance:["57866"]
rollTimeSum:vvvvvvvviii1462860 awardDistance:["198241"]
rollTimeSum:vvvvvvvviii1712249 awardDistance:["227016"]
rollTimeSum:vvvvvvvviii2438390 awardDistance:["660717"]
rollTimeSum:vvvvvvvviii3141979 awardDistance:["640994"]
rollTimeSum:vvvvvvvviii6692651 awardDistance:["3232822"]
rollTimeSum:vvvvvvvviii6971893 awardDistance:["254309"]
rollTimeSum:vvvvvvvviii8114078 awardDistance:["1039811"]
rollTimeSum:vvvvvvvviii8665904 awardDistance:["502383"]
rollTimeSum:vvvvvvvviii8692560 awardDistance:["24269"]
rollTimeSum:vvvvvvvviiii555230 awardDistance:["1696128"]
rollTimeSum:vvvvvvvviiii1510882 awardDistance:["870298"]
rollTimeSum:vvvvvvvviiii1740944 awardDistance:["209211"]
rollTimeSum:vvvvvvvviiii1899584 awardDistance:["144597"]
rollTimeSum:vvvvvvvviiii5030721 awardDistance:["2850718"]
rollTimeSum:vvvvvvvviiii5562429 awardDistance:["484436"]
rollTimeSum:vvvvvvvviiii5732574 awardDistance:["154893"]
rollTimeSum:vvvvvvvviiii6766744 awardDistance:["941565"]
rollTimeSum:vvvvvvvviiii7125603 awardDistance:["326884"]
rollTimeSum:vvvvvvvviiii7768377 awardDistance:["585044"]
rollTimeSum:vvvvvvvviiii9077046 awardDistance:["1191285"]
rollTimeSum:vvvvvvvviiii9745902 awardDistance:["609503"]
rollTimeSum:vvvvvvvviiiii1233895 awardDistance:["1354950"]
rollTimeSum:vvvvvvvviiiii1239831 awardDistance:["5400"]
rollTimeSum:vvvvvvvviiiii2362707 awardDistance:["1022250"]
rollTimeSum:vvvvvvvviiiii2538253 awardDistance:["159906"]
rollTimeSum:vvvvvvvviiiii2674813 awardDistance:["124298"]
rollTimeSum:vvvvvvvviiiii2973966 awardDistance:["272619"]
rollTimeSum:vvvvvvvviiiii3122753 awardDistance:["135524"]
rollTimeSum:vvvvvvvviiiii3392788 awardDistance:["245589"]
rollTimeSum:vvvvvvvviiiii3620963 awardDistance:["208018"]
rollTimeSum:vvvvvvvviiiii3961681 awardDistance:["310466"]
rollTimeSum:vvvvvvvviiiii4111465 awardDistance:["136259"]
rollTimeSum:vvvvvvvviiiii7673446 awardDistance:["3243215"]
rollTimeSum:vvvvvvvviiiii8424870 awardDistance:["684404"]
rollTimeSum:vvvvvvvviiiiii227683 awardDistance:["1641554"]
rollTimeSum:vvvvvvvviiiiii739557 awardDistance:["466120"]
rollTimeSum:vvvvvvvviiiiii1104073 awardDistance:["331728"]
rollTimeSum:vvvvvvvviiiiii1704715 awardDistance:["547023"]
rollTimeSum:vvvvvvvviiiiii2554943 awardDistance:["774267"]
rollTimeSum:vvvvvvvviiiiii3277853 awardDistance:["658098"]
rollTimeSum:vvvvvvvviiiiii3524393 awardDistance:["224341"]
rollTimeSum:vvvvvvvviiiiii4548628 awardDistance:["932798"]
rollTimeSum:vvvvvvvviiiiii4868405 awardDistance:["291330"]
rollTimeSum:vvvvvvvviiiiii5295789 awardDistance:["388837"]
rollTimeSum:vvvvvvvviiiiii5913613 awardDistance:["562583"]
rollTimeSum:vvvvvvvviiiiii6252011 awardDistance:["308286"]
rollTimeSum:vvvvvvvviiiiii7114851 awardDistance:["785866"]
rollTimeSum:vvvvvvvviiiiii7784828 awardDistance:["609928"]
rollTimeSum:vvvvvvvviiiiii9012246 awardDistance:["1118054"]
rollTimeSum:vvvvvvvviiiiii9699693 awardDistance:["625726"]
rollTimeSum:vvvvvvvviiiiiii1113518 awardDistance:["1287968"]
rollTimeSum:vvvvvvvviiiiiii1221542 awardDistance:["98460"]
rollTimeSum:vvvvvvvviiiiiii1730721 awardDistance:["463815"]
rollTimeSum:vvvvvvvviiiiiii1745824 awardDistance:["13732"]
rollTimeSum:vvvvvvvviiiiiii1781464 awardDistance:["32436"]
rollTimeSum:vvvvvvvviiiiiii2202759 awardDistance:["383940"]
rollTimeSum:vvvvvvvviiiiiii2659401 awardDistance:["415723"]
rollTimeSum:vvvvvvvviiiiiii2759058 awardDistance:["90900"]
rollTimeSum:vvvvvvvviiiiiii3206760 awardDistance:["407632"]
rollTimeSum:vvvvvvvviiiiiii6625575 awardDistance:["3112893"]
rollTimeSum:vvvvvvvviiiiiii7862133 awardDistance:["1125721"]
rollTimeSum:vvvvvvvviiiiiiii354059 awardDistance:["2269357"]
rollTimeSum:vvvvvvvviiiiiiii584874 awardDistance:["210429"]
rollTimeSum:vvvvvvvviiiiiiii1044146 awardDistance:["418096"]
rollTimeSum:vvvvvvvviiiiiiii1095756 awardDistance:["46948"]
rollTimeSum:vvvvvvvviiiiiiii1137469 awardDistance:["37978"]
rollTimeSum:vvvvvvvviiiiiiii1262684 awardDistance:["113912"]
rollTimeSum:vvvvvvvviiiiiiii1834032 awardDistance:["520159"]
rollTimeSum:vvvvvvvviiiiiiii2244203 awardDistance:["374040"]
rollTimeSum:vvvvvvvviiiiiiii2248031 awardDistance:["3489"]
rollTimeSum:vvvvvvvviiiiiiii3344819 awardDistance:["998747"]
rollTimeSum:vvvvvvvviiiiiiii4788154 awardDistance:["1314493"]
rollTimeSum:vvvvvvvviiiiiiii5687655 awardDistance:["819536"]
rollTimeSum:vvvvvvvviiiiiiii6913330 awardDistance:["1115879"]
rollTimeSum:vvvvvvvviiiiiiii7963679 awardDistance:["956398"]
rollTimeSum:vvvvvvvviiiiiiii8503124 awardDistance:["491178"]
rollTimeSum:vvvvvvvviiiiiiii9000125 awardDistance:["452654"]
rollTimeSum:vvvvvvvviiiiiiiii432354 awardDistance:["1304117"]
rollTimeSum:vvvvvvvviiiiiiiii1534398 awardDistance:["1003171"]
rollTimeSum:vvvvvvvviiiiiiiii1669845 awardDistance:["123106"]
rollTimeSum:vvvvvvvviiiiiiiii2494291 awardDistance:["750765"]
rollTimeSum:vvvvvvvviiiiiiiii3201875 awardDistance:["644277"]
rollTimeSum:vvvvvvvviiiiiiiii3912742 awardDistance:["647149"]
rollTimeSum:vvvvvvvviiiiiiiii4646832 awardDistance:["668567"]
rollTimeSum:vvvvvvvviiiiiiiii4840516 awardDistance:["176398"]
rollTimeSum:vvvvvvvviiiiiiiii5595493 awardDistance:["687459"]
rollTimeSum:vvvvvvvviiiiiiiii6455268 awardDistance:["782959"]
rollTimeSum:vvvvvvvviiiiiiiii7655328 awardDistance:["1092809"]
rollTimeSum:vvvvvvvviiiiiiiii8196039 awardDistance:["492457"]
rollTimeSum:vvvvvvvviiiiiiiii8674280 awardDistance:["435697"]
rollTimeSum:vvvvvvvviiiiiiiii8861393 awardDistance:["170017"]
rollTimeSum:vvvvvvvvv1081099 awardDistance:["2021391"]
rollTimeSum:vvvvvvvvv1786434 awardDistance:["642364"]
rollTimeSum:vvvvvvvvv2107676 awardDistance:["292458"]
rollTimeSum:vvvvvvvvv3366130 awardDistance:["1145961"]
rollTimeSum:vvvvvvvvv4465902 awardDistance:["1001567"]
rollTimeSum:vvvvvvvvv4858987 awardDistance:["358259"]
rollTimeSum:vvvvvvvvv5159918 awardDistance:["274085"]
rollTimeSum:vvvvvvvvv5918900 awardDistance:["690792"]
rollTimeSum:vvvvvvvvv6411206 awardDistance:["448154"]
rollTimeSum:vvvvvvvvv7117480 awardDistance:["643120"]
rollTimeSum:vvvvvvvvv9101166 awardDistance:["1806252"]
rollTimeSum:vvvvvvvvv9246909 awardDistance:["132848"]
rollTimeSum:vvvvvvvvvi222709 awardDistance:["888918"]
rollTimeSum:vvvvvvvvvi3793546 awardDistance:["3251451"]
rollTimeSum:vvvvvvvvvi4287094 awardDistance:["449302"]
rollTimeSum:vvvvvvvvvi5690645 awardDistance:["1278679"]
rollTimeSum:vvvvvvvvvi6849406 awardDistance:["1054956"]
rollTimeSum:vvvvvvvvvi7123463 awardDistance:["249518"]
rollTimeSum:vvvvvvvvvi9325697 awardDistance:["2004554"]
rollTimeSum:vvvvvvvvvi9824682 awardDistance:["454236"]
rollTimeSum:vvvvvvvvvii109216 awardDistance:["259022"]
rollTimeSum:vvvvvvvvvii2015132 awardDistance:["1735381"]
rollTimeSum:vvvvvvvvvii2182995 awardDistance:["152775"]
rollTimeSum:vvvvvvvvvii2231225 awardDistance:["43924"]
rollTimeSum:vvvvvvvvvii2386176 awardDistance:["141079"]
rollTimeSum:vvvvvvvvvii3348745 awardDistance:["876482"]
rollTimeSum:vvvvvvvvvii3412120 awardDistance:["57866"]
rollTimeSum:vvvvvvvvvii3629740 awardDistance:["198241"]
rollTimeSum:vvvvvvvvvii3879129 awardDistance:["227016"]
rollTimeSum:vvvvvvvvvii4605270 awardDistance:["660717"]
rollTimeSum:vvvvvvvvvii5308859 awardDistance:["640994"]
rollTimeSum:vvvvvvvvvii8859531 awardDistance:["3232822"]
rollTimeSum:vvvvvvvvvii9138773 awardDistance:["254309"]
rollTimeSum:vvvvvvvvviii280958 awardDistance:["1039811"]
rollTimeSum:vvvvvvvvviii832784 awardDistance:["502383"]
rollTimeSum:vvvvvvvvviii859440 awardDistance:["24269"]
rollTimeSum:vvvvvvvvviii2722110 awardDistance:["1696128"]
rollTimeSum:vvvvvvvvviii3677762 awardDistance:["870298"]
rollTimeSum:vvvvvvvvviii3907824 awardDistance:["209211"]
rollTimeSum:vvvvvvvvviii4066464 awardDistance:["144597"]
rollTimeSum:vvvvvvvvviii7197601 awardDistance:["2850718"]
rollTimeSum:vvvvvvvvviii7729309 awardDistance:["484436"]
rollTimeSum:vvvvvvvvviii7899454 awardDistance:["154893"]
rollTimeSum:vvvvvvvvviii8933624 awardDistance:["941565"]
rollTimeSum:vvvvvvvvviii9292483 awardDistance:["326884"]
rollTimeSum:vvvvvvvvviii9935257 awardDistance:["585044"]
rollTimeSum:vvvvvvvvviiii1243926 awardDistance:["1191285"]
rollTimeSum:vvvvvvvvviiii1912782 awardDistance:["609503"]
rollTimeSum:vvvvvvvvviiii3400775 awardDistance:["1354950"]
rollTimeSum:vvvvvvvvviiii3406711 awardDistance:["5400"]
rollTimeSum:vvvvvvvvviiii4529587 awardDistance:["1022250"]
rollTimeSum:vvvvvvvvviiii4705133 awardDistance:["159906"]
rollTimeSum:vvvvvvvvviiii4841693 awardDistance:["124298"]
rollTimeSum:vvvvvvvvviiii5140846 awardDistance:["272619"]
rollTimeSum:vvvvvvvvviiii5289633 awardDistance:["135524"]
rollTimeSum:vvvvvvvvviiii5559668 awardDistance:["245589"]
rollTimeSum:vvvvvvvvviiii5787843 awardDistance:["208018"]
rollTimeSum:vvvvvvvvviiii6128561 awardDistance:["310466"]
rollTimeSum:vvvvvvvvviiii6278345 awardDistance:["136259"]
rollTimeSum:vvvvvvvvviiii9840326 awardDistance:["3243215"]
rollTimeSum:vvvvvvvvviiiii591750 awardDistance:["684404"]
rollTimeSum:vvvvvvvvviiiii2394563 awardDistance:["1641554"]
rollTimeSum:vvvvvvvvviiiii2906437 awardDistance:["466120"]
rollTimeSum:vvvvvvvvviiiii3270953 awardDistance:["331728"]
rollTimeSum:vvvvvvvvviiiii3871595 awardDistance:["547023"]
rollTimeSum:vvvvvvvvviiiii4721823 awardDistance:["774267"]
rollTimeSum:vvvvvvvvviiiii5444733 awardDistance:["658098"]
rollTimeSum:vvvvvvvvviiiii5691273 awardDistance:["224341"]
rollTimeSum:vvvvvvvvviiiii6715508 awardDistance:["932798"]
rollTimeSum:vvvvvvvvviiiii7035285 awardDistance:["291330"]
rollTimeSum:vvvvvvvvviiiii7462669 awardDistance:["388837"]
rollTimeSum:vvvvvvvvviiiii8080493 awardDistance:["562583"]
rollTimeSum:vvvvvvvvviiiii8418891 awardDistance:["308286"]
rollTimeSum:vvvvvvvvviiiii9281731 awardDistance:["785866"]
rollTimeSum:vvvvvvvvviiiii9951708 awardDistance:["609928"]
rollTimeSum:vvvvvvvvviiiiii1179126 awardDistance:["1118054"]
rollTimeSum:vvvvvvvvviiiiii1866573 awardDistance:["625726"]
rollTimeSum:vvvvvvvvviiiiii3280398 awardDistance:["1287968"]
rollTimeSum:vvvvvvvvviiiiii3388422 awardDistance:["98460"]
rollTimeSum:vvvvvvvvviiiiii3897601 awardDistance:["463815"]
rollTimeSum:vvvvvvvvviiiiii3912704 awardDistance:["13732"]
rollTimeSum:vvvvvvvvviiiiii3948344 awardDistance:["32436"]
rollTimeSum:vvvvvvvvviiiiii4369639 awardDistance:["383940"]
rollTimeSum:vvvvvvvvviiiiii4826281 awardDistance:["415723"]
rollTimeSum:vvvvvvvvviiiiii4925938 awardDistance:["90900"]
rollTimeSum:vvvvvvvvviiiiii5373640 awardDistance:["407632"]
rollTimeSum:vvvvvvvvviiiiii8792455 awardDistance:["3112893"]
rollTimeSum:vvvvvvvvviiiiiii29013 awardDistance:["1125721"]
rollTimeSum:vvvvvvvvviiiiiii2520939 awardDistance:["2269357"]
rollTimeSum:vvvvvvvvviiiiiii2751754 awardDistance:["210429"]
rollTimeSum:vvvvvvvvviiiiiii3211026 awardDistance:["418096"]
rollTimeSum:vvvvvvvvviiiiiii3262636 awardDistance:["46948"]
rollTimeSum:vvvvvvvvviiiiiii3304349 awardDistance:["37978"]
rollTimeSum:vvvvvvvvviiiiiii3429564 awardDistance:["113912"]
rollTimeSum:vvvvvvvvviiiiiii4000912 awardDistance:["520159"]
rollTimeSum:vvvvvvvvviiiiiii4411083 awardDistance:["374040"]
rollTimeSum:vvvvvvvvviiiiiii4414911 awardDistance:["3489"]
rollTimeSum:vvvvvvvvviiiiiii5511699 awardDistance:["998747"]
rollTimeSum:vvvvvvvvviiiiiii6955034 awardDistance:["1314493"]
rollTimeSum:vvvvvvvvviiiiiii7854535 awardDistance:["819536"]
rollTimeSum:vvvvvvvvviiiiiii9080210 awardDistance:["1115879"]
rollTimeSum:vvvvvvvvviiiiiiii130559 awardDistance:["956398"]
rollTimeSum:vvvvvvvvviiiiiiii670004 awardDistance:["491178"]
rollTimeSum:vvvvvvvvviiiiiiii1167005 awardDistance:["452654"]
rollTimeSum:vvvvvvvvviiiiiiii2599234 awardDistance:["1304117"]
rollTimeSum:vvvvvvvvviiiiiiii3701278 awardDistance:["1003171"]
rollTimeSum:vvvvvvvvviiiiiiii3836725 awardDistance:["123106"]
rollTimeSum:vvvvvvvvviiiiiiii4661171 awardDistance:["750765"]
rollTimeSum:vvvvvvvvviiiiiiii5368755 awardDistance:["644277"]
rollTimeSum:vvvvvvvvviiiiiiii6079622 awardDistance:["647149"]
rollTimeSum:vvvvvvvvviiiiiiii6813712 awardDistance:["668567"]
rollTimeSum:vvvvvvvvviiiiiiii7007396 awardDistance:["176398"]
rollTimeSum:vvvvvvvvviiiiiiii7762373 awardDistance:["687459"]
rollTimeSum:vvvvvvvvviiiiiiii8622148 awardDistance:["782959"]
rollTimeSum:vvvvvvvvviiiiiiii9822208 awardDistance:["1092809"]
rollTimeSum:vvvvvvvvviiiiiiiii362919 awardDistance:["492457"]
rollTimeSum:vvvvvvvvviiiiiiiii841160 awardDistance:["435697"]
rollTimeSum:vvvvvvvvviiiiiiiii1028273 awardDistance:["170017"]
rollTimeSum:vvvvvvvvviiiiiiiii3247979 awardDistance:["2021391"]
rollTimeSum:vvvvvvvvviiiiiiiii3953314 awardDistance:["642364"]
rollTimeSum:vvvvvvvvviiiiiiiii4274556 awardDistance:["292458"]
rollTimeSum:vvvvvvvvviiiiiiiii5533010 awardDistance:["1145961"]
rollTimeSum:vvvvvvvvviiiiiiiii6632782 awardDistance:["1001567"]
rollTimeSum:vvvvvvvvviiiiiiiii7025867 awardDistance:["358259"]
rollTimeSum:vvvvvvvvviiiiiiiii7326798 awardDistance:["274085"]
rollTimeSum:vvvvvvvvviiiiiiiii8085780 awardDistance:["690792"]
rollTimeSum:vvvvvvvvviiiiiiiii8578086 awardDistance:["448154"]
rollTimeSum:vvvvvvvvviiiiiiiii9284360 awardDistance:["643120"]
rollTimeSum:W1268046 awardDistance:["1806252"]
rollTimeSum:W1413789 awardDistance:["132848"]
rollTimeSum:W2389589 awardDistance:["888918"]
rollTimeSum:W5960426 awardDistance:["3251451"]
rollTimeSum:W6453974 awardDistance:["449302"]
rollTimeSum:W7857525 awardDistance:["1278679"]
rollTimeSum:W9016286 awardDistance:["1054956"]
rollTimeSum:W9290343 awardDistance:["249518"]
rollTimeSum:Wi1492577 awardDistance:["2004554"]
rollTimeSum:Wi1991562 awardDistance:["454236"]
rollTimeSum:Wi2276096 awardDistance:["259022"]
rollTimeSum:Wi4182012 awardDistance:["1735381"]
rollTimeSum:Wi4349875 awardDistance:["152775"]
rollTimeSum:Wi4398105 awardDistance:["43924"]
rollTimeSum:Wi4553056 awardDistance:["141079"]
rollTimeSum:Wi5515625 awardDistance:["876482"]
rollTimeSum:Wi5579000 awardDistance:["57866"]
rollTimeSum:Wi5796620 awardDistance:["198241"]
rollTimeSum:Wi6046009 awardDistance:["227016"]
rollTimeSum:Wi6772150 awardDistance:["660717"]
rollTimeSum:Wi7475739 awardDistance:["640994"]
rollTimeSum:Wii1026411 awardDistance:["3232822"]
rollTimeSum:Wii1305653 awardDistance:["254309"]
rollTimeSum:Wii2447838 awardDistance:["1039811"]
rollTimeSum:Wii2999664 awardDistance:["502383"]
rollTimeSum:Wii3026320 awardDistance:["24269"]
rollTimeSum:Wii4888990 awardDistance:["1696128"]
rollTimeSum:Wii5844642 awardDistance:["870298"]
rollTimeSum:Wii6074704 awardDistance:["209211"]
rollTimeSum:Wii6233344 awardDistance:["144597"]
rollTimeSum:Wii9364481 awardDistance:["2850718"]
rollTimeSum:Wii9896189 awardDistance:["484436"]
rollTimeSum:Wiii66334 awardDistance:["154893"]
rollTimeSum:Wiii1100504 awardDistance:["941565"]
rollTimeSum:Wiii1459363 awardDistance:["326884"]
rollTimeSum:Wiii2102137 awardDistance:["585044"]
rollTimeSum:Wiii3410806 awardDistance:["1191285"]
rollTimeSum:Wiii4079662 awardDistance:["609503"]
rollTimeSum:Wiii5567655 awardDistance:["1354950"]
rollTimeSum:Wiii5573591 awardDistance:["5400"]
