rollTimeSum:6425 awardDistance:["5872"]
rollTimeSum:vvvviiiiii6673886 awardDistance:["39289"]
rollTimeSum:vvvviiiiii6683306 awardDistance:["8559"]
rollTimeSum:vvvviiiiii6838779 awardDistance:["141516"]
rollTimeSum:vvvviiiiii6887129 awardDistance:["43994"]
rollTimeSum:vvvviiiiii7013428 awardDistance:["115225"]
rollTimeSum:vvvviiiiii7036726 awardDistance:["21235"]
rollTimeSum:vvvviiiiii7046416 awardDistance:["8848"]
rollTimeSum:vvvviiiiii7218395 awardDistance:["156504"]
rollTimeSum:vvvviiiiii7223341 awardDistance:["4505"]
rollTimeSum:vvvviiiiii7412269 awardDistance:["171886"]
rollTimeSum:vvvviiiiii7560966 awardDistance:["135641"]
rollTimeSum:vvvviiiiii7609918 awardDistance:["44666"]
rollTimeSum:vvvviiiiii7725257 awardDistance:["104833"]
rollTimeSum:vvvviiiiii8066181 awardDistance:["310312"]
rollTimeSum:vvvviiiiii8087285 awardDistance:["19234"]
rollTimeSum:vvvviiiiii8148865 awardDistance:["56052"]
rollTimeSum:vvvviiiiii8158314 awardDistance:["8650"]
rollTimeSum:vvvviiiiii8242923 awardDistance:["77095"]
rollTimeSum:vvvviiiiii8307152 awardDistance:["58458"]
rollTimeSum:vvvviiiiii8356536 awardDistance:["44917"]
rollTimeSum:vvvviiiiii8407800 awardDistance:["46613"]
rollTimeSum:vvvviiiiii8548675 awardDistance:["128156"]
rollTimeSum:vvvviiiiii8637455 awardDistance:["80902"]
rollTimeSum:vvvviiiiii8649454 awardDistance:["10901"]
rollTimeSum:vvvviiiiii8738450 awardDistance:["81167"]
rollTimeSum:vvvviiiiii8758070 awardDistance:["17822"]
rollTimeSum:vvvviiiiii8962769 awardDistance:["186381"]
rollTimeSum:vvvviiiiii9009461 awardDistance:["42565"]
rollTimeSum:vvvviiiiii9041335 awardDistance:["28957"]
rollTimeSum:vvvviiiiii9119981 awardDistance:["71587"]
rollTimeSum:vvvviiiiii9133272 awardDistance:["12061"]
rollTimeSum:vvvviiiiii9133503 awardDistance:["208"]
rollTimeSum:vvvviiiiii9176124 awardDistance:["38761"]
rollTimeSum:vvvviiiiii9183513 awardDistance:["6742"]
rollTimeSum:vvvviiiiii9194246 awardDistance:["9759"]
rollTimeSum:vvvviiiiii9246323 awardDistance:["47487"]
rollTimeSum:vvvviiiiii9249503 awardDistance:["2920"]
rollTimeSum:vvvviiiiii9251219 awardDistance:["1564"]
rollTimeSum:vvvviiiiii9311613 awardDistance:["54875"]
rollTimeSum:vvvviiiiii9325733 awardDistance:["12812"]
rollTimeSum:vvvviiiiii9344757 awardDistance:["17315"]
rollTimeSum:vvvviiiiii9358979 awardDistance:["12946"]
rollTimeSum:vvvviiiiii9360769 awardDistance:["1643"]
rollTimeSum:vvvviiiiii9389880 awardDistance:["26586"]
rollTimeSum:vvvviiiiii9726024 awardDistance:["306217"]
rollTimeSum:vvvviiiiii9729816 awardDistance:["3433"]
rollTimeSum:vvvviiiiii9850398 awardDistance:["109673"]
rollTimeSum:vvvviiiiii9912492 awardDistance:["56552"]
rollTimeSum:vvvviiiiiii34337 awardDistance:["110796"]
rollTimeSum:vvvviiiiiii94523 awardDistance:["54729"]
rollTimeSum:vvvviiiiiii127282 awardDistance:["29849"]
rollTimeSum:vvvviiiiiii167467 awardDistance:["36621"]
rollTimeSum:vvvviiiiiii173527 awardDistance:["5537"]
rollTimeSum:vvvviiiiiii211406 awardDistance:["34492"]
rollTimeSum:vvvviiiiiii284480 awardDistance:["66575"]
rollTimeSum:vvvviiiiiii429467 awardDistance:["131824"]
rollTimeSum:vvvviiiiiii520135 awardDistance:["82651"]
rollTimeSum:vvvviiiiiii522068 awardDistance:["1760"]
rollTimeSum:vvvviiiiiii610263 awardDistance:["80309"]
rollTimeSum:vvvviiiiiii687635 awardDistance:["70521"]
rollTimeSum:vvvviiiiiii720701 awardDistance:["30197"]
rollTimeSum:vvvviiiiiii791299 awardDistance:["64287"]
rollTimeSum:vvvviiiiiii808445 awardDistance:["15636"]
rollTimeSum:vvvviiiiiii879329 awardDistance:["64518"]
rollTimeSum:vvvviiiiiii1069729 awardDistance:["173418"]
rollTimeSum:vvvviiiiiii1254235 awardDistance:["167864"]
rollTimeSum:vvvviiiiiii1377594 awardDistance:["112348"]
rollTimeSum:vvvviiiiiii1637476 awardDistance:["236438"]
rollTimeSum:vvvviiiiiii1804683 awardDistance:["152349"]
rollTimeSum:vvvviiiiiii1866607 awardDistance:["56536"]
rollTimeSum:vvvviiiiiii1961030 awardDistance:["86082"]
rollTimeSum:vvvviiiiiii1997420 awardDistance:["33093"]
rollTimeSum:vvvviiiiiii2090142 awardDistance:["84413"]
rollTimeSum:vvvviiiiiii2113239 awardDistance:["21075"]
rollTimeSum:vvvviiiiiii2116673 awardDistance:["3152"]
rollTimeSum:vvvviiiiiii2163615 awardDistance:["42855"]
rollTimeSum:vvvviiiiiii2202169 awardDistance:["35045"]
rollTimeSum:vvvviiiiiii2257105 awardDistance:["50068"]
rollTimeSum:vvvviiiiiii2266600 awardDistance:["8639"]
rollTimeSum:vvvviiiiiii2284824 awardDistance:["16600"]
rollTimeSum:vvvviiiiiii2416374 awardDistance:["119853"]
rollTimeSum:vvvviiiiiii2420298 awardDistance:["3577"]
rollTimeSum:vvvviiiiiii2537518 awardDistance:["106740"]
rollTimeSum:vvvviiiiiii2632797 awardDistance:["86722"]
rollTimeSum:vvvviiiiiii2749817 awardDistance:["106522"]
rollTimeSum:vvvviiiiiii2835702 awardDistance:["78120"]
rollTimeSum:vvvviiiiiii2853335 awardDistance:["16123"]
rollTimeSum:vvvviiiiiii2927779 awardDistance:["67784"]
rollTimeSum:vvvviiiiiii2927874 awardDistance:["87"]
rollTimeSum:vvvviiiiiii2928633 awardDistance:["698"]
rollTimeSum:vvvviiiiiii2955218 awardDistance:["24089"]
rollTimeSum:vvvviiiiiii2960126 awardDistance:["4457"]
rollTimeSum:vvvviiiiiii3037637 awardDistance:["70346"]
rollTimeSum:vvvviiiiiii3048695 awardDistance:["10060"]
rollTimeSum:vvvviiiiiii3051901 awardDistance:["2946"]
rollTimeSum:vvvviiiiiii3243900 awardDistance:["175033"]
rollTimeSum:vvvviiiiiii3327702 awardDistance:["76314"]
rollTimeSum:vvvviiiiiii3366332 awardDistance:["35174"]
rollTimeSum:vvvviiiiiii3399426 awardDistance:["30174"]
rollTimeSum:vvvviiiiiii3484657 awardDistance:["77460"]
rollTimeSum:vvvviiiiiii3493430 awardDistance:["8003"]
rollTimeSum:vvvviiiiiii3660215 awardDistance:["151840"]
rollTimeSum:vvvviiiiiii3666913 awardDistance:["6092"]
rollTimeSum:vvvviiiiiii3699364 awardDistance:["29509"]
rollTimeSum:vvvviiiiiii3786229 awardDistance:["79026"]
rollTimeSum:vvvviiiiiii3790084 awardDistance:["3507"]
rollTimeSum:vvvviiiiiii3875558 awardDistance:["77708"]
rollTimeSum:vvvviiiiiii3877740 awardDistance:["1998"]
rollTimeSum:vvvviiiiiii3909162 awardDistance:["28661"]
rollTimeSum:vvvviiiiiii4029845 awardDistance:["110022"]
rollTimeSum:vvvviiiiiii4113183 awardDistance:["75870"]
rollTimeSum:vvvviiiiiii4185756 awardDistance:["66082"]
rollTimeSum:vvvviiiiiii4212971 awardDistance:["24766"]
rollTimeSum:vvvviiiiiii4218048 awardDistance:["4638"]
rollTimeSum:vvvviiiiiii4230749 awardDistance:["11588"]
rollTimeSum:vvvviiiiiii4259360 awardDistance:["26087"]
rollTimeSum:vvvviiiiiii4260515 awardDistance:["1058"]
rollTimeSum:vvvviiiiiii4291107 awardDistance:["27860"]
rollTimeSum:vvvviiiiiii4494437 awardDistance:["185377"]
rollTimeSum:vvvviiiiiii4633885 awardDistance:["126883"]
rollTimeSum:vvvviiiiiii4796790 awardDistance:["148150"]
rollTimeSum:vvvviiiiiii4865034 awardDistance:["62076"]
rollTimeSum:vvvviiiiiii4888177 awardDistance:["21072"]
rollTimeSum:vvvviiiiiii4943182 awardDistance:["50167"]
rollTimeSum:vvvviiiiiii4990874 awardDistance:["43350"]
rollTimeSum:vvvviiiiiii5089693 awardDistance:["90046"]
rollTimeSum:vvvviiiiiii5091246 awardDistance:["1402"]
rollTimeSum:vvvviiiiiii5174350 awardDistance:["75618"]
rollTimeSum:vvvviiiiiii5195450 awardDistance:["19230"]
rollTimeSum:vvvviiiiiii5367813 awardDistance:["156810"]
rollTimeSum:vvvviiiiiii5497059 awardDistance:["117421"]
rollTimeSum:vvvviiiiiii5508369 awardDistance:["10252"]
rollTimeSum:vvvviiiiiii5565516 awardDistance:["52028"]
rollTimeSum:vvvviiiiiii5575277 awardDistance:["8851"]
rollTimeSum:vvvviiiiiii5597462 awardDistance:["20180"]
rollTimeSum:vvvviiiiiii5597970 awardDistance:["470"]
rollTimeSum:vvvviiiiiii5690985 awardDistance:["84741"]
rollTimeSum:vvvviiiiiii5731521 awardDistance:["36968"]
rollTimeSum:vvvviiiiiii5823304 awardDistance:["83678"]
rollTimeSum:vvvviiiiiii5850223 awardDistance:["24436"]
rollTimeSum:vvvviiiiiii5853652 awardDistance:["3118"]
rollTimeSum:vvvviiiiiii5898173 awardDistance:["40587"]
rollTimeSum:vvvviiiiiii5917095 awardDistance:["17244"]
rollTimeSum:vvvviiiiiii5921335 awardDistance:["3857"]
rollTimeSum:vvvviiiiiii5938929 awardDistance:["16087"]
rollTimeSum:vvvviiiiiii6074179 awardDistance:["123246"]
rollTimeSum:vvvviiiiiii6110221 awardDistance:["32858"]
rollTimeSum:vvvviiiiiii6121279 awardDistance:["10054"]
rollTimeSum:vvvviiiiiii6145418 awardDistance:["21895"]
rollTimeSum:vvvviiiiiii6196296 awardDistance:["46433"]
rollTimeSum:vvvviiiiiii6283646 awardDistance:["79355"]
rollTimeSum:vvvviiiiiii6382473 awardDistance:["90106"]
rollTimeSum:vvvviiiiiii6421558 awardDistance:["35553"]
rollTimeSum:vvvviiiiiii6570279 awardDistance:["135596"]
rollTimeSum:vvvviiiiiii6575061 awardDistance:["4337"]
rollTimeSum:vvvviiiiiii6625401 awardDistance:["45772"]
rollTimeSum:vvvviiiiiii6702474 awardDistance:["70154"]
rollTimeSum:vvvviiiiiii6753867 awardDistance:["46823"]
rollTimeSum:vvvviiiiiii6757725 awardDistance:["3512"]
rollTimeSum:vvvviiiiiii6784840 awardDistance:["24760"]
rollTimeSum:vvvviiiiiii6830087 awardDistance:["41280"]
rollTimeSum:vvvviiiiiii6877067 awardDistance:["42817"]
rollTimeSum:vvvviiiiiii7012304 awardDistance:["123037"]
rollTimeSum:vvvviiiiiii7119623 awardDistance:["97815"]
rollTimeSum:vvvviiiiiii7190376 awardDistance:["64447"]
rollTimeSum:vvvviiiiiii7219070 awardDistance:["26114"]
rollTimeSum:vvvviiiiiii7228191 awardDistance:["8292"]
rollTimeSum:vvvviiiiiii7236124 awardDistance:["7201"]
rollTimeSum:vvvviiiiiii7273551 awardDistance:["34075"]
rollTimeSum:vvvviiiiiii7382213 awardDistance:["98884"]
rollTimeSum:vvvviiiiiii7397253 awardDistance:["13620"]
rollTimeSum:vvvviiiiiii7449540 awardDistance:["47640"]
rollTimeSum:vvvviiiiiii7502460 awardDistance:["48171"]
rollTimeSum:vvvviiiiiii7564882 awardDistance:["56777"]
rollTimeSum:vvvviiiiiii7569936 awardDistance:["4591"]
rollTimeSum:vvvviiiiiii7604071 awardDistance:["31100"]
rollTimeSum:vvvviiiiiii7608704 awardDistance:["4227"]
rollTimeSum:vvvviiiiiii7692255 awardDistance:["76123"]
rollTimeSum:vvvviiiiiii7932962 awardDistance:["219215"]
rollTimeSum:vvvviiiiiii7951628 awardDistance:["17012"]
rollTimeSum:vvvviiiiiii8042988 awardDistance:["83150"]
rollTimeSum:vvvviiiiiii8081220 awardDistance:["34808"]
rollTimeSum:vvvviiiiiii8147251 awardDistance:["60147"]
rollTimeSum:vvvviiiiiii8368780 awardDistance:["201795"]
rollTimeSum:vvvviiiiiii8414987 awardDistance:["42142"]
rollTimeSum:vvvviiiiiii8491498 awardDistance:["69743"]
rollTimeSum:vvvviiiiiii8552443 awardDistance:["55488"]
rollTimeSum:vvvviiiiiii8744886 awardDistance:["174994"]
rollTimeSum:vvvviiiiiii8755992 awardDistance:["10125"]
rollTimeSum:vvvviiiiiii8783022 awardDistance:["24598"]
rollTimeSum:vvvviiiiiii8831064 awardDistance:["43709"]
rollTimeSum:vvvviiiiiii8834942 awardDistance:["3539"]
rollTimeSum:vvvviiiiiii8895131 awardDistance:["54877"]
rollTimeSum:vvvviiiiiii9016741 awardDistance:["110556"]
rollTimeSum:vvvviiiiiii9064398 awardDistance:["43396"]
rollTimeSum:vvvviiiiiii9064881 awardDistance:["444"]
rollTimeSum:vvvviiiiiii9099794 awardDistance:["31806"]
rollTimeSum:vvvviiiiiii9114808 awardDistance:["13650"]
rollTimeSum:vvvviiiiiii9147363 awardDistance:["29585"]
rollTimeSum:vvvviiiiiii9172338 awardDistance:["22723"]
rollTimeSum:vvvviiiiiii9179572 awardDistance:["6635"]
rollTimeSum:vvvviiiiiii9204493 awardDistance:["22718"]
rollTimeSum:vvvviiiiiii9378604 awardDistance:["158343"]
rollTimeSum:vvvviiiiiii9390446 awardDistance:["10789"]
rollTimeSum:vvvviiiiiii9413622 awardDistance:["21061"]
rollTimeSum:vvvviiiiiii9444770 awardDistance:["28357"]
rollTimeSum:vvvviiiiiii9480327 awardDistance:["32340"]
rollTimeSum:vvvviiiiiii9653461 awardDistance:["157535"]
rollTimeSum:vvvviiiiiii9697731 awardDistance:["40322"]
rollTimeSum:vvvviiiiiii9723916 awardDistance:["23816"]
rollTimeSum:vvvviiiiiii9808617 awardDistance:["77289"]
rollTimeSum:vvvviiiiiii9825098 awardDistance:["14975"]
rollTimeSum:vvvviiiiiii9895701 awardDistance:["64148"]
rollTimeSum:vvvviiiiiii9897673 awardDistance:["1795"]
rollTimeSum:vvvviiiiiii9898902 awardDistance:["1120"]
rollTimeSum:vvvviiiiiii9967075 awardDistance:["62226"]
rollTimeSum:vvvviiiiiiii5368 awardDistance:["34710"]
rollTimeSum:vvvviiiiiiii25032 awardDistance:["17902"]
rollTimeSum:vvvviiiiiiii32783 awardDistance:["7097"]
rollTimeSum:vvvviiiiiiii84749 awardDistance:["47342"]
rollTimeSum:vvvviiiiiiii222113 awardDistance:["125110"]
rollTimeSum:vvvviiiiiiii244911 awardDistance:["20774"]
rollTimeSum:vvvviiiiiiii252936 awardDistance:["7287"]
rollTimeSum:vvvviiiiiiii261999 awardDistance:["8244"]
rollTimeSum:vvvviiiiiiii332835 awardDistance:["64515"]
rollTimeSum:vvvviiiiiiii466775 awardDistance:["121965"]
rollTimeSum:vvvviiiiiiii476544 awardDistance:["8902"]
rollTimeSum:vvvviiiiiiii526615 awardDistance:["45638"]
rollTimeSum:vvvviiiiiiii645324 awardDistance:["108149"]
rollTimeSum:vvvviiiiiiii708605 awardDistance:["57662"]
rollTimeSum:vvvviiiiiiii762120 awardDistance:["48779"]
rollTimeSum:vvvviiiiiiii844810 awardDistance:["75321"]
rollTimeSum:vvvviiiiiiii869965 awardDistance:["23018"]
rollTimeSum:vvvviiiiiiii895489 awardDistance:["23306"]
rollTimeSum:vvvviiiiiiii915218 awardDistance:["17929"]
rollTimeSum:vvvviiiiiiii932747 awardDistance:["15975"]
rollTimeSum:vvvviiiiiiii935344 awardDistance:["2358"]
rollTimeSum:vvvviiiiiiii1005345 awardDistance:["63830"]
rollTimeSum:vvvviiiiiiii1028312 awardDistance:["20880"]
rollTimeSum:vvvviiiiiiii1037613 awardDistance:["8446"]
rollTimeSum:vvvviiiiiiii1075639 awardDistance:["34692"]
rollTimeSum:vvvviiiiiiii1204717 awardDistance:["117507"]
rollTimeSum:vvvviiiiiiii1205904 awardDistance:["1085"]
rollTimeSum:vvvviiiiiiii1217281 awardDistance:["10362"]
rollTimeSum:vvvviiiiiiii1308461 awardDistance:["83057"]
rollTimeSum:vvvviiiiiiii1353227 awardDistance:["40784"]
rollTimeSum:vvvviiiiiiii1389470 awardDistance:["32951"]
rollTimeSum:vvvviiiiiiii1425672 awardDistance:["32909"]
rollTimeSum:vvvviiiiiiii1471990 awardDistance:["42197"]
rollTimeSum:vvvviiiiiiii1564775 awardDistance:["84492"]
rollTimeSum:vvvviiiiiiii1664413 awardDistance:["90863"]
rollTimeSum:vvvviiiiiiii1788917 awardDistance:["113373"]
rollTimeSum:vvvviiiiiiii1792167 awardDistance:["2959"]
rollTimeSum:vvvviiiiiiii1819449 awardDistance:["24839"]
rollTimeSum:vvvviiiiiiii1853361 awardDistance:["30975"]
rollTimeSum:vvvviiiiiiii1892199 awardDistance:["35338"]
rollTimeSum:vvvviiiiiiii1895805 awardDistance:["3316"]
rollTimeSum:vvvviiiiiiii1927553 awardDistance:["28880"]
rollTimeSum:vvvviiiiiiii1986623 awardDistance:["53816"]
rollTimeSum:vvvviiiiiiii2055019 awardDistance:["62369"]
rollTimeSum:vvvviiiiiiii2185270 awardDistance:["118747"]
rollTimeSum:vvvviiiiiiii2300970 awardDistance:["105270"]
rollTimeSum:vvvviiiiiiii2378039 awardDistance:["70140"]
rollTimeSum:vvvviiiiiiii2398666 awardDistance:["18752"]
rollTimeSum:vvvviiiiiiii2402839 awardDistance:["3785"]
rollTimeSum:vvvviiiiiiii2404549 awardDistance:["1555"]
rollTimeSum:vvvviiiiiiii2408787 awardDistance:["3848"]
rollTimeSum:vvvviiiiiiii2524954 awardDistance:["105673"]
rollTimeSum:vvvviiiiiiii2526004 awardDistance:["953"]
rollTimeSum:vvvviiiiiiii2685496 awardDistance:["145040"]
rollTimeSum:vvvviiiiiiii2757161 awardDistance:["65238"]
rollTimeSum:vvvviiiiiiii2791777 awardDistance:["31507"]
rollTimeSum:vvvviiiiiiii2874369 awardDistance:["75163"]
rollTimeSum:vvvviiiiiiii2884994 awardDistance:["9739"]
rollTimeSum:vvvviiiiiiii2904438 awardDistance:["17756"]
rollTimeSum:vvvviiiiiiii2937821 awardDistance:["30342"]
rollTimeSum:vvvviiiiiiii3009683 awardDistance:["65468"]
rollTimeSum:vvvviiiiiiii3068291 awardDistance:["53339"]
rollTimeSum:vvvviiiiiiii3099973 awardDistance:["28886"]
rollTimeSum:vvvviiiiiiii3151822 awardDistance:["47161"]
rollTimeSum:vvvviiiiiiii3170181 awardDistance:["16765"]
rollTimeSum:vvvviiiiiiii3198379 awardDistance:["25651"]
rollTimeSum:vvvviiiiiiii3309465 awardDistance:["101149"]
rollTimeSum:vvvviiiiiiii3334989 awardDistance:["23282"]
rollTimeSum:vvvviiiiiiii3363333 awardDistance:["25734"]
rollTimeSum:vvvviiiiiiii3366965 awardDistance:["3313"]
rollTimeSum:vvvviiiiiiii3370450 awardDistance:["3200"]
rollTimeSum:vvvviiiiiiii3380597 awardDistance:["9261"]
rollTimeSum:vvvviiiiiiii3447279 awardDistance:["60670"]
rollTimeSum:vvvviiiiiiii3484146 awardDistance:["33611"]
rollTimeSum:vvvviiiiiiii3529116 awardDistance:["40868"]
rollTimeSum:vvvviiiiiiii3543974 awardDistance:["13535"]
rollTimeSum:vvvviiiiiiii3567311 awardDistance:["21273"]
rollTimeSum:vvvviiiiiiii3603803 awardDistance:["33203"]
rollTimeSum:vvvviiiiiiii3612865 awardDistance:["8269"]
rollTimeSum:vvvviiiiiiii3711583 awardDistance:["89806"]
rollTimeSum:vvvviiiiiiii3727280 awardDistance:["14226"]
rollTimeSum:vvvviiiiiiii3783392 awardDistance:["51149"]
rollTimeSum:vvvviiiiiiii3811276 awardDistance:["25401"]
rollTimeSum:vvvviiiiiiii3824021 awardDistance:["11636"]
rollTimeSum:vvvviiiiiiii3921969 awardDistance:["89306"]
rollTimeSum:vvvviiiiiiii3945656 awardDistance:["21599"]
rollTimeSum:vvvviiiiiiii4049451 awardDistance:["94395"]
rollTimeSum:vvvviiiiiiii4057859 awardDistance:["7704"]
rollTimeSum:vvvviiiiiiii4105370 awardDistance:["43280"]
rollTimeSum:vvvviiiiiiii4165855 awardDistance:["55179"]
rollTimeSum:vvvviiiiiiii4169105 awardDistance:["2980"]
rollTimeSum:vvvviiiiiiii4385200 awardDistance:["196698"]
rollTimeSum:vvvviiiiiiii4418302 awardDistance:["30263"]
rollTimeSum:vvvviiiiiiii4479258 awardDistance:["55497"]
rollTimeSum:vvvviiiiiiii4559187 awardDistance:["72711"]
rollTimeSum:vvvviiiiiiii4582474 awardDistance:["21217"]
rollTimeSum:vvvviiiiiiii4631092 awardDistance:["44151"]
rollTimeSum:vvvviiiiiiii4685759 awardDistance:["49633"]
rollTimeSum:vvvviiiiiiii4788519 awardDistance:["93646"]
rollTimeSum:vvvviiiiiiii4806661 awardDistance:["16527"]
rollTimeSum:vvvviiiiiiii4850270 awardDistance:["39762"]
rollTimeSum:vvvviiiiiiii4967797 awardDistance:["107141"]
rollTimeSum:vvvviiiiiiii5051086 awardDistance:["75994"]
rollTimeSum:vvvviiiiiiii5115893 awardDistance:["59146"]
rollTimeSum:vvvviiiiiiii5193030 awardDistance:["70249"]
rollTimeSum:vvvviiiiiiii5200762 awardDistance:["7033"]
rollTimeSum:vvvviiiiiiii5233689 awardDistance:["29930"]
rollTimeSum:vvvviiiiiiii5267005 awardDistance:["30345"]
rollTimeSum:vvvviiiiiiii5283377 awardDistance:["14932"]
rollTimeSum:vvvviiiiiiii5287045 awardDistance:["3320"]
rollTimeSum:vvvviiiiiiii5312503 awardDistance:["23177"]
rollTimeSum:vvvviiiiiiii5346372 awardDistance:["30763"]
rollTimeSum:vvvviiiiiiii5389368 awardDistance:["39195"]
rollTimeSum:vvvviiiiiiii5435109 awardDistance:["41537"]
rollTimeSum:vvvviiiiiiii5479120 awardDistance:["40086"]
rollTimeSum:vvvviiiiiiii5510308 awardDistance:["28362"]
rollTimeSum:vvvviiiiiiii5586108 awardDistance:["68999"]
rollTimeSum:vvvviiiiiiii5630063 awardDistance:["39955"]
rollTimeSum:vvvviiiiiiii5642236 awardDistance:["11088"]
rollTimeSum:vvvviiiiiiii5697094 awardDistance:["49821"]
rollTimeSum:vvvviiiiiiii5761638 awardDistance:["58614"]
rollTimeSum:vvvviiiiiiii5804359 awardDistance:["38918"]
rollTimeSum:vvvviiiiiiii5805669 awardDistance:["1185"]
rollTimeSum:vvvviiiiiiii5817771 awardDistance:["11056"]
rollTimeSum:vvvviiiiiiii5837086 awardDistance:["17648"]
rollTimeSum:vvvviiiiiiii5885886 awardDistance:["44432"]
rollTimeSum:vvvviiiiiiii5930979 awardDistance:["41055"]
rollTimeSum:vvvviiiiiiii5944257 awardDistance:["12038"]
rollTimeSum:vvvviiiiiiii5988784 awardDistance:["40615"]
rollTimeSum:vvvviiiiiiii5995091 awardDistance:["5768"]
rollTimeSum:vvvviiiiiiii6047757 awardDistance:["47913"]
rollTimeSum:vvvviiiiiiii6343015 awardDistance:["268940"]
rollTimeSum:vvvviiiiiiii6371182 awardDistance:["25746"]
rollTimeSum:vvvviiiiiiii6374522 awardDistance:["3071"]
rollTimeSum:vvvviiiiiiii6465684 awardDistance:["82892"]
rollTimeSum:vvvviiiiiiii6544503 awardDistance:["71734"]
rollTimeSum:vvvviiiiiiii6673281 awardDistance:["117221"]
rollTimeSum:vvvviiiiiiii6686285 awardDistance:["11846"]
rollTimeSum:vvvviiiiiiii6820672 awardDistance:["122353"]
rollTimeSum:vvvviiiiiiii6845048 awardDistance:["22184"]
rollTimeSum:vvvviiiiiiii7033329 awardDistance:["171340"]
rollTimeSum:vvvviiiiiiii7281003 awardDistance:["225613"]
rollTimeSum:vvvviiiiiiii7289315 awardDistance:["7560"]
rollTimeSum:vvvviiiiiiii7357722 awardDistance:["62191"]
rollTimeSum:vvvviiiiiiii7359749 awardDistance:["1834"]
rollTimeSum:vvvviiiiiiii7438999 awardDistance:["72158"]
rollTimeSum:vvvviiiiiiii7470671 awardDistance:["28822"]
rollTimeSum:vvvviiiiiiii7471841 awardDistance:["1066"]
rollTimeSum:vvvviiiiiiii7519611 awardDistance:["43509"]
rollTimeSum:vvvviiiiiiii7560983 awardDistance:["37646"]
rollTimeSum:vvvviiiiiiii7741312 awardDistance:["164330"]
rollTimeSum:vvvviiiiiiii7752109 awardDistance:["9879"]
rollTimeSum:vvvviiiiiiii7765002 awardDistance:["11706"]
rollTimeSum:vvvviiiiiiii7847890 awardDistance:["75495"]
rollTimeSum:vvvviiiiiiii7883858 awardDistance:["32836"]
rollTimeSum:vvvviiiiiiii7921598 awardDistance:["34335"]
rollTimeSum:vvvviiiiiiii7971419 awardDistance:["45376"]
rollTimeSum:vvvviiiiiiii8005997 awardDistance:["31499"]
rollTimeSum:vvvviiiiiiii8008674 awardDistance:["2433"]
rollTimeSum:vvvviiiiiiii8140330 awardDistance:["119678"]
rollTimeSum:vvvviiiiiiii8209378 awardDistance:["62867"]
rollTimeSum:vvvviiiiiiii8239832 awardDistance:["27764"]
rollTimeSum:vvvviiiiiiii8249085 awardDistance:["8461"]
rollTimeSum:vvvviiiiiiii8288132 awardDistance:["35596"]
rollTimeSum:vvvviiiiiiii8391401 awardDistance:["94070"]
rollTimeSum:vvvviiiiiiii8433807 awardDistance:["38549"]
rollTimeSum:vvvviiiiiiii8514826 awardDistance:["73776"]
rollTimeSum:vvvviiiiiiii8568712 awardDistance:["48905"]
rollTimeSum:vvvviiiiiiii8611782 awardDistance:["39362"]
rollTimeSum:vvvviiiiiiii8666321 awardDistance:["49662"]
rollTimeSum:vvvviiiiiiii8688765 awardDistance:["20469"]
rollTimeSum:vvvviiiiiiii8712332 awardDistance:["21491"]
rollTimeSum:vvvviiiiiiii8801029 awardDistance:["80802"]
rollTimeSum:vvvviiiiiiii8832350 awardDistance:["28509"]
rollTimeSum:vvvviiiiiiii8931550 awardDistance:["90337"]
rollTimeSum:vvvviiiiiiii8968666 awardDistance:["33781"]
rollTimeSum:vvvviiiiiiii9081032 awardDistance:["102561"]
rollTimeSum:vvvviiiiiiii9096554 awardDistance:["14174"]
rollTimeSum:vvvviiiiiiii9204941 awardDistance:["98624"]
rollTimeSum:vvvviiiiiiii9230616 awardDistance:["23386"]
rollTimeSum:vvvviiiiiiii9250114 awardDistance:["17799"]
rollTimeSum:vvvviiiiiiii9321934 awardDistance:["65425"]
rollTimeSum:vvvviiiiiiii9325108 awardDistance:["2899"]
rollTimeSum:vvvviiiiiiii9355899 awardDistance:["27899"]
rollTimeSum:vvvviiiiiiii9404425 awardDistance:["44208"]
rollTimeSum:vvvviiiiiiii9407769 awardDistance:["3052"]
rollTimeSum:vvvviiiiiiii9447602 awardDistance:["36305"]
rollTimeSum:vvvviiiiiiii9449168 awardDistance:["1416"]
rollTimeSum:vvvviiiiiiii9545576 awardDistance:["87840"]
rollTimeSum:vvvviiiiiiii9547128 awardDistance:["1411"]
rollTimeSum:vvvviiiiiiii9562878 awardDistance:["14349"]
rollTimeSum:vvvviiiiiiii9707449 awardDistance:["131631"]
rollTimeSum:vvvviiiiiiii9771300 awardDistance:["58138"]
rollTimeSum:vvvviiiiiiii9822159 awardDistance:["46388"]
rollTimeSum:vvvviiiiiiii9877084 awardDistance:["49938"]
rollTimeSum:vvvviiiiiiii9928353 awardDistance:["46656"]
rollTimeSum:vvvviiiiiiii9969064 awardDistance:["36997"]
rollTimeSum:vvvviiiiiiiii49647 awardDistance:["73149"]
rollTimeSum:vvvviiiiiiiii83972 awardDistance:["31251"]
rollTimeSum:vvvviiiiiiiii191724 awardDistance:["98243"]
rollTimeSum:vvvviiiiiiiii237382 awardDistance:["41554"]
rollTimeSum:vvvviiiiiiiii316104 awardDistance:["71721"]
rollTimeSum:vvvviiiiiiiii409379 awardDistance:["84850"]
rollTimeSum:vvvviiiiiiiii430515 awardDistance:["19228"]
