rollTimeSum:21085 awardDistance:19181
rollTimeSum:wwwvvviiiiiii112041 awardDistance:97322
rollTimeSum:wwwvvviiiiiii137106 awardDistance:22911
rollTimeSum:wwwvvviiiiiii170179 awardDistance:30126
rollTimeSum:wwwvvviiiiiii206784 awardDistance:33275
rollTimeSum:wwwvvviiiiiii231708 awardDistance:22745
rollTimeSum:wwwvvviiiiiii234722 awardDistance:2706
rollTimeSum:wwwvvviiiiiii294029 awardDistance:53899
rollTimeSum:wwwvvviiiiiii311425 awardDistance:15842
rollTimeSum:wwwvvviiiiiii514132 awardDistance:184396
rollTimeSum:wwwvvviiiiiii585267 awardDistance:64822
rollTimeSum:wwwvvviiiiiii591339 awardDistance:5513
rollTimeSum:wwwvvviiiiiii880400 awardDistance:263078
rollTimeSum:wwwvvviiiiiii962424 awardDistance:74798
rollTimeSum:wwwvvviiiiiiii117776 awardDistance:141299
rollTimeSum:wwwvvviiiiiiii137004 awardDistance:17510
rollTimeSum:wwwvvviiiiiiii159288 awardDistance:20191
rollTimeSum:wwwvvviiiiiiii203352 awardDistance:40107
rollTimeSum:wwwvvviiiiiiii295322 awardDistance:83784
rollTimeSum:wwwvvviiiiiiii333584 awardDistance:34826
rollTimeSum:wwwvvviiiiiiii489789 awardDistance:142216
rollTimeSum:wwwvvviiiiiiii501345 awardDistance:10531
rollTimeSum:wwwvvviiiiiiii519110 awardDistance:16243
rollTimeSum:wwwvvviiiiiiii632096 awardDistance:102918
rollTimeSum:wwwvvviiiiiiii694870 awardDistance:57245
rollTimeSum:wwwvvviiiiiiii710318 awardDistance:14095
rollTimeSum:wwwvvviiiiiiii726706 awardDistance:14915
rollTimeSum:wwwvvviiiiiiii796803 awardDistance:63763
rollTimeSum:wwwvvviiiiiiii873379 awardDistance:69723
rollTimeSum:wwwvvviiiiiiii903018 awardDistance:27077
rollTimeSum:wwwvvviiiiiiii935672 awardDistance:29679
rollTimeSum:wwwvvviiiiiiii983983 awardDistance:43918
rollTimeSum:wwwvvviiiiiiii988262 awardDistance:3898
rollTimeSum:wwwvvviiiiiiiii22597 awardDistance:31300
rollTimeSum:wwwvvviiiiiiiii31851 awardDistance:8434
rollTimeSum:wwwvvviiiiiiiii240053 awardDistance:189458
rollTimeSum:wwwvvviiiiiiiii255331 awardDistance:13910
rollTimeSum:wwwvvviiiiiiiii291865 awardDistance:33335
rollTimeSum:wwwvvviiiiiiiii305531 awardDistance:12452
rollTimeSum:wwwvvviiiiiiiii326900 awardDistance:19451
rollTimeSum:wwwvvviiiiiiiii386387 awardDistance:54240
rollTimeSum:wwwvvviiiiiiiii451256 awardDistance:59065
rollTimeSum:wwwvvviiiiiiiii564700 awardDistance:103391
rollTimeSum:wwwvvviiiiiiiii578472 awardDistance:12540
rollTimeSum:wwwvvviiiiiiiii853093 awardDistance:249811
rollTimeSum:wwwvvvv15754 awardDistance:148167
rollTimeSum:wwwvvvv45607 awardDistance:27154
rollTimeSum:wwwvvvv122373 awardDistance:69883
rollTimeSum:wwwvvvv127628 awardDistance:4745
rollTimeSum:wwwvvvv163926 awardDistance:33053
rollTimeSum:wwwvvvv186008 awardDistance:20094
rollTimeSum:wwwvvvv208618 awardDistance:20575
rollTimeSum:wwwvvvv282411 awardDistance:67266
rollTimeSum:wwwvvvv343068 awardDistance:55221
rollTimeSum:wwwvvvv343653 awardDistance:544
rollTimeSum:wwwvvvv344011 awardDistance:323
rollTimeSum:wwwvvvv384051 awardDistance:36533
rollTimeSum:wwwvvvv462181 awardDistance:71158
rollTimeSum:wwwvvvv469492 awardDistance:6682
rollTimeSum:wwwvvvv491125 awardDistance:19635
rollTimeSum:wwwvvvv499970 awardDistance:8044
rollTimeSum:wwwvvvv499988 awardDistance:16
rollTimeSum:wwwvvvv605845 awardDistance:96244
rollTimeSum:wwwvvvv616929 awardDistance:10104
rollTimeSum:wwwvvvv621285 awardDistance:4019
rollTimeSum:wwwvvvv697650 awardDistance:69546
rollTimeSum:wwwvvvv723206 awardDistance:23278
rollTimeSum:wwwvvvv792545 awardDistance:63241
rollTimeSum:wwwvvvv841076 awardDistance:44245
rollTimeSum:wwwvvvv850599 awardDistance:8634
rollTimeSum:wwwvvvv866798 awardDistance:14752
rollTimeSum:wwwvvvv943974 awardDistance:70281
rollTimeSum:wwwvvvv975804 awardDistance:29014
rollTimeSum:wwwvvvv997875 awardDistance:20111
rollTimeSum:wwwvvvvi67305 awardDistance:63262
rollTimeSum:wwwvvvvi167276 awardDistance:91090
rollTimeSum:wwwvvvvi210150 awardDistance:39070
rollTimeSum:wwwvvvvi232277 awardDistance:20153
rollTimeSum:wwwvvvvi250534 awardDistance:16569
rollTimeSum:wwwvvvvi321020 awardDistance:64139
rollTimeSum:wwwvvvvi327087 awardDistance:5527
rollTimeSum:wwwvvvvi365868 awardDistance:35397
rollTimeSum:wwwvvvvi402643 awardDistance:33488
rollTimeSum:wwwvvvvi449806 awardDistance:42936
rollTimeSum:wwwvvvvi475796 awardDistance:23647
rollTimeSum:wwwvvvvi508221 awardDistance:29580
rollTimeSum:wwwvvvvi619185 awardDistance:100977
rollTimeSum:wwwvvvvi676330 awardDistance:52075
rollTimeSum:wwwvvvvi714764 awardDistance:35012
rollTimeSum:wwwvvvvi946469 awardDistance:210935
rollTimeSum:wwwvvvvii22882 awardDistance:69517
rollTimeSum:wwwvvvvii28406 awardDistance:5006
rollTimeSum:wwwvvvvii61299 awardDistance:29926
rollTimeSum:wwwvvvvii133420 awardDistance:65704
rollTimeSum:wwwvvvvii219177 awardDistance:78191
rollTimeSum:wwwvvvvii239031 awardDistance:18066
rollTimeSum:wwwvvvvii268013 awardDistance:26381
rollTimeSum:wwwvvvvii286726 awardDistance:17027
rollTimeSum:wwwvvvvii295714 awardDistance:8163
rollTimeSum:wwwvvvvii349560 awardDistance:49084
rollTimeSum:wwwvvvvii429381 awardDistance:72733
rollTimeSum:wwwvvvvii460090 awardDistance:28038
rollTimeSum:wwwvvvvii518089 awardDistance:52752
rollTimeSum:wwwvvvvii525372 awardDistance:6565
rollTimeSum:wwwvvvvii538104 awardDistance:11606
rollTimeSum:wwwvvvvii662263 awardDistance:113010
rollTimeSum:wwwvvvvii696421 awardDistance:31132
rollTimeSum:wwwvvvviii263053 awardDistance:515969
rollTimeSum:wwwvvvviii309004 awardDistance:41863
rollTimeSum:wwwvvvviii350423 awardDistance:37766
rollTimeSum:wwwvvvviii494654 awardDistance:131275
rollTimeSum:wwwvvvviii583887 awardDistance:81203
rollTimeSum:wwwvvvviii675628 awardDistance:83497
rollTimeSum:wwwvvvviii699270 awardDistance:21544
rollTimeSum:wwwvvvviii717970 awardDistance:17088
rollTimeSum:wwwvvvviii723885 awardDistance:5383
rollTimeSum:wwwvvvviii787728 awardDistance:58069
rollTimeSum:wwwvvvviii793896 awardDistance:5675
rollTimeSum:wwwvvvviii812532 awardDistance:16941
rollTimeSum:wwwvvvviii838003 awardDistance:23257
rollTimeSum:wwwvvvviii865408 awardDistance:25012
rollTimeSum:wwwvvvviii900381 awardDistance:31902
rollTimeSum:wwwvvvviii908358 awardDistance:7232
rollTimeSum:wwwvvvviii913192 awardDistance:4429
rollTimeSum:wwwvvvviii916428 awardDistance:2965
rollTimeSum:wwwvvvviii995937 awardDistance:72350
rollTimeSum:wwwvvvviii995994 awardDistance:49
rollTimeSum:wwwvvvviiii13359 awardDistance:15903
rollTimeSum:wwwvvvviiii17767 awardDistance:4025
rollTimeSum:wwwvvvviiii98445 awardDistance:73448
rollTimeSum:wwwvvvviiii108752 awardDistance:9433
rollTimeSum:wwwvvvviiii121060 awardDistance:11177
rollTimeSum:wwwvvvviiii238519 awardDistance:106944
rollTimeSum:wwwvvvviiii248340 awardDistance:8949
rollTimeSum:wwwvvvviiii348886 awardDistance:91438
rollTimeSum:wwwvvvviiii563170 awardDistance:195357
rollTimeSum:wwwvvvviiii613135 awardDistance:45623
rollTimeSum:wwwvvvviiii729896 awardDistance:106195
rollTimeSum:wwwvvvviiii761382 awardDistance:28709
rollTimeSum:wwwvvvviiii766840 awardDistance:4929
rollTimeSum:wwwvvvviiii788642 awardDistance:19846
rollTimeSum:wwwvvvviiii906824 awardDistance:107509
rollTimeSum:wwwvvvviiii912848 awardDistance:5462
rollTimeSum:wwwvvvviiiii13349 awardDistance:91305
rollTimeSum:wwwvvvviiiii97769 awardDistance:76864
rollTimeSum:wwwvvvviiiii355742 awardDistance:234997
rollTimeSum:wwwvvvviiiii462024 awardDistance:96760
rollTimeSum:wwwvvvviiiii462288 awardDistance:242
rollTimeSum:wwwvvvviiiii480166 awardDistance:16303
rollTimeSum:wwwvvvviiiii533540 awardDistance:48700
rollTimeSum:wwwvvvviiiii541682 awardDistance:7391
rollTimeSum:wwwvvvviiiii575640 awardDistance:30873
rollTimeSum:wwwvvvviiiii627026 awardDistance:46890
rollTimeSum:wwwvvvviiiii628319 awardDistance:1173
rollTimeSum:wwwvvvviiiii675379 awardDistance:42881
rollTimeSum:wwwvvvviiiii722544 awardDistance:42906
rollTimeSum:wwwvvvviiiii774148 awardDistance:47039
rollTimeSum:wwwvvvviiiii774473 awardDistance:293
rollTimeSum:wwwvvvviiiii853465 awardDistance:71899
rollTimeSum:wwwvvvviiiii926535 awardDistance:66479
rollTimeSum:wwwvvvviiiii950241 awardDistance:21578
rollTimeSum:wwwvvvviiiii952248 awardDistance:1844
rollTimeSum:wwwvvvviiiiii96421 awardDistance:131240
rollTimeSum:wwwvvvviiiiii105926 awardDistance:8682
rollTimeSum:wwwvvvviiiiii120073 awardDistance:12819
rollTimeSum:wwwvvvviiiiii127703 awardDistance:6937
rollTimeSum:wwwvvvviiiiii142404 awardDistance:13409
rollTimeSum:wwwvvvviiiiii306875 awardDistance:149718
rollTimeSum:wwwvvvviiiiii410897 awardDistance:94729
rollTimeSum:wwwvvvviiiiii433526 awardDistance:20620
rollTimeSum:wwwvvvviiiiii465761 awardDistance:29274
rollTimeSum:wwwvvvviiiiii485813 awardDistance:18311
rollTimeSum:wwwvvvviiiiii517113 awardDistance:28559
rollTimeSum:wwwvvvviiiiii726127 awardDistance:190360
rollTimeSum:wwwvvvviiiiii814624 awardDistance:80731
rollTimeSum:wwwvvvviiiiii927743 awardDistance:103086
rollTimeSum:wwwvvvviiiiiii71703 awardDistance:130951
rollTimeSum:wwwvvvviiiiiii93889 awardDistance:20197
rollTimeSum:wwwvvvviiiiiii96131 awardDistance:2050
rollTimeSum:wwwvvvviiiiiii128042 awardDistance:29015
rollTimeSum:wwwvvvviiiiiii151928 awardDistance:21739
rollTimeSum:wwwvvvviiiiiii208525 awardDistance:51523
rollTimeSum:wwwvvvviiiiiii263408 awardDistance:49988
rollTimeSum:wwwvvvviiiiiii304698 awardDistance:37676
rollTimeSum:wwwvvvviiiiiii333149 awardDistance:25824
rollTimeSum:wwwvvvviiiiiii424031 awardDistance:82752
rollTimeSum:wwwvvvviiiiiii462469 awardDistance:34971
rollTimeSum:wwwvvvviiiiiii494919 awardDistance:29551
rollTimeSum:wwwvvvviiiiiii570550 awardDistance:68827
rollTimeSum:wwwvvvviiiiiii622718 awardDistance:47460
rollTimeSum:wwwvvvviiiiiii703200 awardDistance:73409
rollTimeSum:wwwvvvviiiiiii753676 awardDistance:45950
rollTimeSum:wwwvvvviiiiiii783683 awardDistance:27372
rollTimeSum:wwwvvvviiiiiiii42287 awardDistance:235506
rollTimeSum:wwwvvvviiiiiiii161745 awardDistance:108906
rollTimeSum:wwwvvvviiiiiiii222235 awardDistance:55033
rollTimeSum:wwwvvvviiiiiiii242751 awardDistance:18599
rollTimeSum:wwwvvvviiiiiiii363698 awardDistance:110121
rollTimeSum:wwwvvvviiiiiiii414428 awardDistance:46178
rollTimeSum:wwwvvvviiiiiiii438731 awardDistance:22118
rollTimeSum:wwwvvvviiiiiiii442230 awardDistance:3200
rollTimeSum:wwwvvvviiiiiiii599156 awardDistance:143006
rollTimeSum:wwwvvvviiiiiiii599767 awardDistance:557
rollTimeSum:wwwvvvviiiiiiii599936 awardDistance:149
rollTimeSum:wwwvvvviiiiiiii624677 awardDistance:22507
rollTimeSum:wwwvvvviiiiiiii627025 awardDistance:2145
rollTimeSum:wwwvvvviiiiiiii631781 awardDistance:4320
rollTimeSum:wwwvvvviiiiiiii767998 awardDistance:124040
rollTimeSum:wwwvvvviiiiiiii769020 awardDistance:928
rollTimeSum:wwwvvvviiiiiiii788673 awardDistance:17868
rollTimeSum:wwwvvvviiiiiiii806273 awardDistance:16019
rollTimeSum:wwwvvvviiiiiiii823637 awardDistance:15866
rollTimeSum:wwwvvvviiiiiiii843714 awardDistance:18244
rollTimeSum:wwwvvvviiiiiiii908025 awardDistance:58613
rollTimeSum:wwwvvvviiiiiiiii40080 awardDistance:120211
rollTimeSum:wwwvvvviiiiiiiii70172 awardDistance:27356
rollTimeSum:wwwvvvviiiiiiiii133882 awardDistance:58148
rollTimeSum:wwwvvvviiiiiiiii195044 awardDistance:55653
rollTimeSum:wwwvvvviiiiiiiii214177 awardDistance:17410
rollTimeSum:wwwvvvviiiiiiiii214558 awardDistance:341
rollTimeSum:wwwvvvviiiiiiiii334083 awardDistance:108839
rollTimeSum:wwwvvvviiiiiiiii381928 awardDistance:43584
rollTimeSum:wwwvvvviiiiiiiii426600 awardDistance:40610
rollTimeSum:wwwvvvviiiiiiiii511839 awardDistance:77531
rollTimeSum:wwwvvvviiiiiiiii569600 awardDistance:52622
rollTimeSum:wwwvvvviiiiiiiii593172 awardDistance:21512
rollTimeSum:wwwvvvviiiiiiiii651019 awardDistance:52696
rollTimeSum:wwwvvvviiiiiiiii673498 awardDistance:20480
rollTimeSum:wwwvvvviiiiiiiii708629 awardDistance:32023
rollTimeSum:wwwvvvviiiiiiiii718984 awardDistance:9430
rollTimeSum:wwwvvvviiiiiiiii749410 awardDistance:27713
rollTimeSum:wwwvvvviiiiiiiii811386 awardDistance:56347
rollTimeSum:wwwvvvviiiiiiiii969429 awardDistance:144157
rollTimeSum:wwwvvvvv33251 awardDistance:58027
rollTimeSum:wwwvvvvv125507 awardDistance:83924
rollTimeSum:wwwvvvvv272552 awardDistance:133896
rollTimeSum:wwwvvvvv288884 awardDistance:14815
rollTimeSum:wwwvvvvv298566 awardDistance:8844
rollTimeSum:wwwvvvvv361022 awardDistance:56868
rollTimeSum:wwwvvvvv365470 awardDistance:4032
rollTimeSum:wwwvvvvv716543 awardDistance:319841
rollTimeSum:wwwvvvvv977644 awardDistance:238033
rollTimeSum:wwwvvvvvi31296 awardDistance:48804
rollTimeSum:wwwvvvvvi62503 awardDistance:28477
rollTimeSum:wwwvvvvvi90024 awardDistance:25042
rollTimeSum:wwwvvvvvi133131 awardDistance:39256
rollTimeSum:wwwvvvvvi162203 awardDistance:26470
rollTimeSum:wwwvvvvvi192272 awardDistance:27354
rollTimeSum:wwwvvvvvi202808 awardDistance:9620
rollTimeSum:wwwvvvvvi281743 awardDistance:71942
rollTimeSum:wwwvvvvvi373351 awardDistance:83397
rollTimeSum:wwwvvvvvi407701 awardDistance:31296
rollTimeSum:wwwvvvvvi430559 awardDistance:20758
rollTimeSum:wwwvvvvvi446279 awardDistance:14334
rollTimeSum:wwwvvvvvi450361 awardDistance:3697
rollTimeSum:wwwvvvvvi484049 awardDistance:30648
rollTimeSum:wwwvvvvvi523974 awardDistance:36399
rollTimeSum:wwwvvvvvi582734 awardDistance:53486
rollTimeSum:wwwvvvvvi629117 awardDistance:42199
rollTimeSum:wwwvvvvvi716043 awardDistance:79024
rollTimeSum:wwwvvvvvi793288 awardDistance:70270
rollTimeSum:wwwvvvvvi843322 awardDistance:45540
rollTimeSum:wwwvvvvvi865470 awardDistance:20242
rollTimeSum:wwwvvvvvi948661 awardDistance:75727
rollTimeSum:wwwvvvvvii261044 awardDistance:284440
rollTimeSum:wwwvvvvvii276524 awardDistance:14124
rollTimeSum:wwwvvvvvii283994 awardDistance:6789
rollTimeSum:wwwvvvvvii288520 awardDistance:4120
rollTimeSum:wwwvvvvvii382742 awardDistance:85777
rollTimeSum:wwwvvvvvii419383 awardDistance:33340
rollTimeSum:wwwvvvvvii469488 awardDistance:45613
rollTimeSum:wwwvvvvvii522991 awardDistance:48625
rollTimeSum:wwwvvvvvii544469 awardDistance:19502
rollTimeSum:wwwvvvvvii565211 awardDistance:18926
rollTimeSum:wwwvvvvvii676793 awardDistance:101660
rollTimeSum:wwwvvvvvii760534 awardDistance:76247
rollTimeSum:wwwvvvvvii772616 awardDistance:11006
rollTimeSum:wwwvvvvvii786997 awardDistance:13137
rollTimeSum:wwwvvvvvii827185 awardDistance:36557
rollTimeSum:wwwvvvvvii968041 awardDistance:128351
rollTimeSum:wwwvvvvvii996542 awardDistance:26010
rollTimeSum:wwwvvvvviii31261 awardDistance:31560
rollTimeSum:wwwvvvvviii104525 awardDistance:66706
rollTimeSum:wwwvvvvviii192962 awardDistance:80498
rollTimeSum:wwwvvvvviii274019 awardDistance:73700
rollTimeSum:wwwvvvvviii442671 awardDistance:153552
rollTimeSum:wwwvvvvviii488089 awardDistance:41301
rollTimeSum:wwwvvvvviii503874 awardDistance:14369
rollTimeSum:wwwvvvvviii558515 awardDistance:49723
rollTimeSum:wwwvvvvviii597946 awardDistance:36008
rollTimeSum:wwwvvvvviii607956 awardDistance:9036
rollTimeSum:wwwvvvvviii650065 awardDistance:38320
rollTimeSum:wwwvvvvviii673962 awardDistance:21763
rollTimeSum:wwwvvvvviii677808 awardDistance:3494
rollTimeSum:wwwvvvvviii776812 awardDistance:90146
rollTimeSum:wwwvvvvviii867217 awardDistance:82290
rollTimeSum:wwwvvvvviii869949 awardDistance:2517
rollTimeSum:wwwvvvvviii906352 awardDistance:33215
rollTimeSum:wwwvvvvviii927137 awardDistance:19008
rollTimeSum:wwwvvvvviii936044 awardDistance:8158
rollTimeSum:wwwvvvvviiii18148 awardDistance:74765
rollTimeSum:wwwvvvvviiii21951 awardDistance:3494
rollTimeSum:wwwvvvvviiii59476 awardDistance:34082
rollTimeSum:wwwvvvvviiii61619 awardDistance:1947
rollTimeSum:wwwvvvvviiii87327 awardDistance:23446
rollTimeSum:wwwvvvvviiii137526 awardDistance:45718
rollTimeSum:wwwvvvvviiii301485 awardDistance:149292
rollTimeSum:wwwvvvvviiii318385 awardDistance:15438
rollTimeSum:wwwvvvvviiii335928 awardDistance:15984
rollTimeSum:wwwvvvvviiii392462 awardDistance:51447
rollTimeSum:wwwvvvvviiii707773 awardDistance:287069
rollTimeSum:wwwvvvvviiii802910 awardDistance:86647
rollTimeSum:wwwvvvvviiiii20098 awardDistance:197789
rollTimeSum:wwwvvvvviiiii94906 awardDistance:68057
rollTimeSum:wwwvvvvviiiii101046 awardDistance:5589
rollTimeSum:wwwvvvvviiiii105648 awardDistance:4197
rollTimeSum:wwwvvvvviiiii139550 awardDistance:30813
rollTimeSum:wwwvvvvviiiii187783 awardDistance:43873
rollTimeSum:wwwvvvvviiiii254040 awardDistance:60310
rollTimeSum:wwwvvvvviiiii255611 awardDistance:1436
rollTimeSum:wwwvvvvviiiii311332 awardDistance:50760
rollTimeSum:wwwvvvvviiiii382440 awardDistance:64844
rollTimeSum:wwwvvvvviiiii450491 awardDistance:62015
rollTimeSum:wwwvvvvviiiii465319 awardDistance:13438
rollTimeSum:wwwvvvvviiiii524951 awardDistance:54317
rollTimeSum:wwwvvvvviiiii534305 awardDistance:8535
rollTimeSum:wwwvvvvviiiii557844 awardDistance:21500
rollTimeSum:wwwvvvvviiiii607905 awardDistance:45603
rollTimeSum:wwwvvvvviiiii654999 awardDistance:42754
rollTimeSum:wwwvvvvviiiii659968 awardDistance:4538
rollTimeSum:wwwvvvvviiiii678390 awardDistance:16817
rollTimeSum:wwwvvvvviiiii681634 awardDistance:2983
rollTimeSum:wwwvvvvviiiii758718 awardDistance:70318
rollTimeSum:wwwvvvvviiiii763744 awardDistance:4607
rollTimeSum:wwwvvvvviiiii936205 awardDistance:157066
rollTimeSum:wwwvvvvviiiii991067 awardDistance:50059
rollTimeSum:wwwvvvvviiiiii16216 awardDistance:22863
rollTimeSum:wwwvvvvviiiiii31670 awardDistance:14081
rollTimeSum:wwwvvvvviiiiii79785 awardDistance:43786
rollTimeSum:wwwvvvvviiiiii82334 awardDistance:2342
rollTimeSum:wwwvvvvviiiiii125018 awardDistance:38879
rollTimeSum:wwwvvvvviiiiii170588 awardDistance:41494
rollTimeSum:wwwvvvvviiiiii177265 awardDistance:6070
rollTimeSum:wwwvvvvviiiiii267289 awardDistance:82012
rollTimeSum:wwwvvvvviiiiii317587 awardDistance:45851
rollTimeSum:wwwvvvvviiiiii413989 awardDistance:87776
rollTimeSum:wwwvvvvviiiiii439386 awardDistance:23151
rollTimeSum:wwwvvvvviiiiii465482 awardDistance:23783
rollTimeSum:wwwvvvvviiiiii511127 awardDistance:41470
rollTimeSum:wwwvvvvviiiiii695086 awardDistance:167372
rollTimeSum:wwwvvvvviiiiii724666 awardDistance:26949
rollTimeSum:wwwvvvvviiiiii732216 awardDistance:6905
rollTimeSum:wwwvvvvviiiiii736867 awardDistance:4256
rollTimeSum:wwwvvvvviiiiii746582 awardDistance:8822
rollTimeSum:wwwvvvvviiiiii749549 awardDistance:2699
rollTimeSum:wwwvvvvviiiiii764210 awardDistance:13359
rollTimeSum:wwwvvvvviiiiii770757 awardDistance:5905
rollTimeSum:wwwvvvvviiiiii983393 awardDistance:193605
rollTimeSum:wwwvvvvviiiiiii9049 awardDistance:23383
rollTimeSum:wwwvvvvviiiiiii36381 awardDistance:24851
rollTimeSum:wwwvvvvviiiiiii53738 awardDistance:15772
rollTimeSum:wwwvvvvviiiiiii67310 awardDistance:12298
rollTimeSum:wwwvvvvviiiiiii188399 awardDistance:110281
rollTimeSum:wwwvvvvviiiiiii253750 awardDistance:59305
rollTimeSum:wwwvvvvviiiiiii254241 awardDistance:442
rollTimeSum:wwwvvvvviiiiiii309875 awardDistance:50652
rollTimeSum:wwwvvvvviiiiiii331796 awardDistance:20040
rollTimeSum:wwwvvvvviiiiiii384107 awardDistance:47636
rollTimeSum:wwwvvvvviiiiiii524111 awardDistance:127473
rollTimeSum:wwwvvvvviiiiiii564553 awardDistance:36848
rollTimeSum:wwwvvvvviiiiiii584837 awardDistance:18445
rollTimeSum:wwwvvvvviiiiiii626169 awardDistance:37641
rollTimeSum:wwwvvvvviiiiiii721335 awardDistance:86674
rollTimeSum:wwwvvvvviiiiiii816557 awardDistance:86763
rollTimeSum:wwwvvvvviiiiiii856747 awardDistance:36450
rollTimeSum:wwwvvvvviiiiiii877253 awardDistance:18707
rollTimeSum:wwwvvvvviiiiiii982949 awardDistance:96208
rollTimeSum:wwwvvvvviiiiiii993938 awardDistance:9992
rollTimeSum:wwwvvvvviiiiiii998221 awardDistance:3917
rollTimeSum:wwwvvvvviiiiiiii65497 awardDistance:61374
rollTimeSum:wwwvvvvviiiiiiii99003 awardDistance:30726
rollTimeSum:wwwvvvvviiiiiiii122689 awardDistance:21600
rollTimeSum:wwwvvvvviiiiiiii184776 awardDistance:56528
rollTimeSum:wwwvvvvviiiiiiii197028 awardDistance:11133
rollTimeSum:wwwvvvvviiiiiiii202963 awardDistance:5384
rollTimeSum:wwwvvvvviiiiiiii216009 awardDistance:11871
rollTimeSum:wwwvvvvviiiiiiii236070 awardDistance:18268
rollTimeSum:wwwvvvvviiiiiiii306579 awardDistance:64228
rollTimeSum:wwwvvvvviiiiiiii318546 awardDistance:10915
rollTimeSum:wwwvvvvviiiiiiii328524 awardDistance:9111
rollTimeSum:wwwvvvvviiiiiiii367156 awardDistance:35162
rollTimeSum:wwwvvvvviiiiiiii405390 awardDistance:34851
rollTimeSum:wwwvvvvviiiiiiii484622 awardDistance:72046
rollTimeSum:wwwvvvvviiiiiiii488622 awardDistance:3639
rollTimeSum:wwwvvvvviiiiiiii621939 awardDistance:121359
rollTimeSum:wwwvvvvviiiiiiii654947 awardDistance:30101
rollTimeSum:wwwvvvvviiiiiiii728146 awardDistance:66561
rollTimeSum:wwwvvvvviiiiiiii860156 awardDistance:120431
rollTimeSum:wwwvvvvviiiiiiii918099 awardDistance:52782
rollTimeSum:wwwvvvvviiiiiiiii21404 awardDistance:93952
rollTimeSum:wwwvvvvviiiiiiiii30426 awardDistance:8220
rollTimeSum:wwwvvvvviiiiiiiii41240 awardDistance:9843
rollTimeSum:wwwvvvvviiiiiiiii100447 awardDistance:53892
rollTimeSum:wwwvvvvviiiiiiiii208742 awardDistance:98569
rollTimeSum:wwwvvvvviiiiiiiii220311 awardDistance:10581
rollTimeSum:wwwvvvvviiiiiiiii241036 awardDistance:18941
rollTimeSum:wwwvvvvviiiiiiiii256391 awardDistance:14010
rollTimeSum:wwwvvvvviiiiiiiii321852 awardDistance:59648
rollTimeSum:wwwvvvvviiiiiiiii349783 awardDistance:25416
rollTimeSum:wwwvvvvviiiiiiiii368010 awardDistance:16602
rollTimeSum:wwwvvvvviiiiiiiii413362 awardDistance:41157
rollTimeSum:wwwvvvvviiiiiiiii418662 awardDistance:4843
rollTimeSum:wwwvvvvviiiiiiiii419917 awardDistance:1142
rollTimeSum:wwwvvvvviiiiiiiii431872 awardDistance:10889
rollTimeSum:wwwvvvvviiiiiiiii495090 awardDistance:57671
rollTimeSum:wwwvvvvviiiiiiiii576292 awardDistance:73886
rollTimeSum:wwwvvvvviiiiiiiii597014 awardDistance:18894
rollTimeSum:wwwvvvvviiiiiiiii640527 awardDistance:39617
rollTimeSum:wwwvvvvviiiiiiiii726217 awardDistance:78024
rollTimeSum:wwwvvvvviiiiiiiii890467 awardDistance:149648
rollTimeSum:wwwvvvvviiiiiiiii915593 awardDistance:22844
rollTimeSum:wwwvvvvviiiiiiiii924745 awardDistance:8340
rollTimeSum:wwwvvvvviiiiiiiii947420 awardDistance:20654
rollTimeSum:wwwvvvvviiiiiiiii955368 awardDistance:7244
rollTimeSum:wwwvvvvviiiiiiiii963439 awardDistance:7356
rollTimeSum:wwwvvvvviiiiiiiii994741 awardDistance:28466
rollTimeSum:wwwvvvvvv49852 awardDistance:50156
rollTimeSum:wwwvvvvvv54701 awardDistance:4372
rollTimeSum:wwwvvvvvv91981 awardDistance:33977
rollTimeSum:wwwvvvvvv416413 awardDistance:295404
rollTimeSum:wwwvvvvvv511213 awardDistance:86269
rollTimeSum:wwwvvvvvv665756 awardDistance:140713
rollTimeSum:wwwvvvvvv728231 awardDistance:56797
rollTimeSum:wwwvvvvvv844761 awardDistance:106267
rollTimeSum:wwwvvvvvv936422 awardDistance:83410
rollTimeSum:wwwvvvvvvi54610 awardDistance:107730
rollTimeSum:wwwvvvvvvi61018 awardDistance:5795
rollTimeSum:wwwvvvvvvi68218 awardDistance:6585
rollTimeSum:wwwvvvvvvi96290 awardDistance:25598
rollTimeSum:wwwvvvvvvi147721 awardDistance:46887
rollTimeSum:wwwvvvvvvi157250 awardDistance:8619
rollTimeSum:wwwvvvvvvi189059 awardDistance:28923
rollTimeSum:wwwvvvvvvi251728 awardDistance:57085
rollTimeSum:wwwvvvvvvi274754 awardDistance:21023
rollTimeSum:wwwvvvvvvi337609 awardDistance:57266
rollTimeSum:wwwvvvvvvi391809 awardDistance:49490
rollTimeSum:wwwvvvvvvi416514 awardDistance:22554
rollTimeSum:wwwvvvvvvi446284 awardDistance:27105
rollTimeSum:wwwvvvvvvi515003 awardDistance:62661
rollTimeSum:wwwvvvvvvi529973 awardDistance:13586
rollTimeSum:wwwvvvvvvi646235 awardDistance:105812
rollTimeSum:wwwvvvvvvi648564 awardDistance:2102
rollTimeSum:wwwvvvvvvi709908 awardDistance:55918
rollTimeSum:wwwvvvvvvi922984 awardDistance:194258
rollTimeSum:wwwvvvvvvii54225 awardDistance:119570
rollTimeSum:wwwvvvvvvii193679 awardDistance:126994
